TraesCS1A03G0364100LC.1	2
TraesCS1A03G0364800.3	10
TraesCS1A03G0365000LC.1	1
TraesCS1A03G0367200LC.1	6
TraesCS1A03G0367300LC.1	1
TraesCS1A03G0367900.2	1
TraesCS1A03G0369600.1	5
TraesCS1A03G0369700.1	14
TraesCS1A03G0369900LC.1	5
TraesCS1A03G0370000.5	30
TraesCS1A03G0370700.1	135
TraesCS1A03G0372600LC.1	2
TraesCS1A03G0374400.1	5
TraesCS1A03G0376700.1	16
TraesCS1A03G0376800LC.1	8
TraesCS1A03G0376900.1	3
TraesCS1A03G0377000LC.1	5
TraesCS1A03G0377200.2	5
TraesCS1A03G0377900.1	1
TraesCS1A03G0378500.1	13
TraesCS1A03G0378800LC.1	1
TraesCS1A03G0380000.2	22
TraesCS1A03G0380100LC.1	6
TraesCS1A03G0380700LC.1	3
TraesCS1A03G0381000.5	4
TraesCS1A03G0381300LC.1	4
TraesCS1A03G0382300.4	1
TraesCS1A03G0382400LC.1	5
TraesCS1A03G0382500LC.1	7
TraesCS1A03G0382900LC.1	1
TraesCS1A03G0383500.2	88
TraesCS1A03G0383700LC.1	21
TraesCS1A03G0383800LC.1	4
TraesCS1A03G0384000LC.1	1
TraesCS1A03G0384300LC.1	13
TraesCS1A03G0384900.1	35
TraesCS1A03G0385800.1	1
TraesCS1A03G0386600.1	7
TraesCS1A03G0387000.1	4
TraesCS1A03G0387500LC.1	1
TraesCS1A03G0387700LC.1	3
TraesCS1A03G0390500.2	13
TraesCS1A03G0392000.1	70
TraesCS1A03G0392100LC.1	10
TraesCS1A03G0392200LC.1	5
TraesCS1A03G0392300LC.1	23
TraesCS1A03G0392700.1	1
TraesCS1A03G0393300.1	4
TraesCS1A03G0393700.1	15
TraesCS1A03G0394400LC.1	12
TraesCS1A03G0395800LC.1	1
TraesCS1A03G0395900.1	1
TraesCS1A03G0396400.1	1
TraesCS1A03G0396700LC.1	2
TraesCS1A03G0396900.1	1
TraesCS1A03G0397200.1	2
TraesCS1A03G0397700.4	5
TraesCS1A03G0398900.2	5
TraesCS1A03G0400000LC.1	1
TraesCS1A03G0400100LC.1	5
TraesCS1A03G0400200LC.1	5
TraesCS1A03G0400300LC.1	3
TraesCS1A03G0400500.1	2
TraesCS1A03G0402200.1	17
TraesCS1A03G0402400.1	2
TraesCS1A03G0402900.1	4
TraesCS1A03G0403100.1	89
TraesCS1A03G0403300.1	1
TraesCS1A03G0403400.1	6
TraesCS1A03G0404300.1	88
TraesCS1A03G0404500.1	1
TraesCS1A03G0404600.1	9
TraesCS1A03G0405200.1	3
TraesCS1A03G0405800.1	8
TraesCS1A03G0407000.1	3
TraesCS1A03G0407200.1	14
TraesCS1A03G0407400.1	3
TraesCS1A03G0407700.3	1
TraesCS1A03G0408100.3	15
TraesCS1A03G0408900LC.1	4
TraesCS1A03G0409200LC.1	4
TraesCS1A03G0409300LC.1	2
TraesCS1A03G0409400.1	84
TraesCS1A03G0410200.1	40
TraesCS1A03G0410300LC.1	18
TraesCS1A03G0410500LC.1	76
TraesCS1A03G0410700.1	40
TraesCS1A03G0410800.1	17
TraesCS1A03G0411300.1	32
TraesCS1A03G0412000.1	10
TraesCS1A03G0412600LC.1	11
TraesCS1A03G0412700LC.1	5
TraesCS1A03G0413200.1	36
TraesCS1A03G0413800.4	18
TraesCS1A03G0413900.1	12
TraesCS1A03G0414600.2	10
TraesCS1A03G0414800.2	25
TraesCS1A03G0415700.1	5
TraesCS1A03G0416200LC.2	25
TraesCS1A03G0416500LC.1	36
TraesCS1A03G0417400.1	2
TraesCS1A03G0418900.1	5
TraesCS1A03G0419500.1	37
TraesCS1A03G0420300.1	47
TraesCS1A03G0420500.1	10
TraesCS1A03G0423700.1	62
TraesCS1A03G0425300.1	81
TraesCS1A03G0425700LC.1	13
TraesCS1A03G0425900.2	5
TraesCS1A03G0426600.1	2
TraesCS1A03G0426800LC.1	35
TraesCS1A03G0427800.1	66
TraesCS1A03G0427900.1	190
TraesCS1A03G0428100.1	8
TraesCS1A03G0428400.1	45
TraesCS1A03G0428500LC.1	92
TraesCS1A03G0428600.1	49
TraesCS1A03G0429000.1	1
TraesCS1A03G0429500.1	38
TraesCS1A03G0429600.1	3
TraesCS1A03G0429700.2	16
TraesCS1A03G0432300.1	3
TraesCS1A03G0432500.1	6
TraesCS1A03G0432600.2	2
TraesCS1A03G0432800.1	6
TraesCS1A03G0432900.2	6
TraesCS1A03G0433600.1	24
TraesCS1A03G0434100.1	202
TraesCS1A03G0434700LC.1	27
TraesCS1A03G0434800.1	6
TraesCS1A03G0435700.1	7
TraesCS1A03G0438200.2	1
TraesCS1A03G0438300.2	9
TraesCS1A03G0438500.1	23
TraesCS1A03G0438800LC.1	4
TraesCS1A03G0439200LC.1	18
TraesCS1A03G0439700.2	183
TraesCS1A03G0440100LC.1	34
TraesCS1A03G0440300LC.2	3
TraesCS1A03G0441900.1	3
TraesCS1A03G0442200LC.1	9
TraesCS1A03G0442300LC.1	11
TraesCS1A03G0442700.1	1
TraesCS1A03G0443000LC.1	2
TraesCS1A03G0443200LC.1	1
TraesCS1A03G0443600LC.1	2
TraesCS1A03G0444200LC.1	82
TraesCS1A03G0444300.1	2
TraesCS1A03G0444900.1	1
TraesCS1A03G0445400LC.1	26
TraesCS1A03G0445600.3	276
TraesCS1A03G0446300LC.3	7
TraesCS1A03G0447600LC.1	2
TraesCS1A03G0447700.2	65
TraesCS1A03G0447800.1	65
TraesCS1A03G0448400.1	72
TraesCS1A03G0448800.1	64
TraesCS1A03G0449000LC.1	6
TraesCS1A03G0449400.1	9
TraesCS1A03G0449900.1	3599
TraesCS1A03G0450000.1	67
TraesCS1A03G0451400.1	1
TraesCS1A03G0451800.2	46
TraesCS1A03G0452600.1	8
TraesCS1A03G0452700.1	9
TraesCS1A03G0452800.1	3
TraesCS1A03G0454100.1	61
TraesCS1A03G0454300LC.1	14
TraesCS1A03G0454700.1	129
TraesCS1A03G0455000.1	1
TraesCS1A03G0455100.1	1
TraesCS1A03G0455600.1	2
TraesCS1A03G0455700.1	33
TraesCS1A03G0455800.1	56
TraesCS1A03G0455900.1	24
TraesCS1A03G0456100.1	3
TraesCS1A03G0456200.2	19
TraesCS1A03G0456700.1	5
TraesCS1A03G0457400.1	48
TraesCS1A03G0459500.1	6
TraesCS1A03G0459800.2	132
TraesCS1A03G0459900.1	1
TraesCS1A03G0460000.3	59
TraesCS1A03G0460400.1	1
TraesCS1A03G0460500LC.1	5
TraesCS1A03G0460600.2	20
TraesCS1A03G0460800.2	2
TraesCS1A03G0461200.1	13
TraesCS1A03G0461300.2	213
TraesCS1A03G0461600.3	33
TraesCS1A03G0461700.1	1
TraesCS1A03G0462000.1	4
TraesCS1A03G0462200.1	2
TraesCS1A03G0462400.1	1
TraesCS1A03G0462800.1	6
TraesCS1A03G0463500LC.1	11
TraesCS1A03G0463800.1	4
TraesCS1A03G0464100.1	13
TraesCS1A03G0464700LC.1	10
TraesCS1A03G0464800LC.1	3
TraesCS1A03G0465100.1	283
TraesCS1A03G0465300LC.1	102
TraesCS1A03G0465500LC.1	3
TraesCS1A03G0465800.2	481
TraesCS1A03G0466600.1	23
TraesCS1A03G0466700LC.1	1
TraesCS1A03G0467400LC.1	48
TraesCS1A03G0467500LC.1	71
TraesCS1A03G0468100.1	62
TraesCS1A03G0468600LC.1	92
TraesCS1A03G0470800LC.1	2
TraesCS1A03G0470900.1	3
TraesCS1A03G0471200.1	16
TraesCS1A03G0471300.1	1203
TraesCS1A03G0472200.1	4
TraesCS1A03G0472600.1	263
TraesCS1A03G0473500LC.1	1
TraesCS1A03G0473700LC.1	3
TraesCS1A03G0473800.1	70
TraesCS1A03G0473900.1	24
TraesCS1A03G0474000.1	13
TraesCS1A03G0474600.1	3
TraesCS1A03G0475600.2	46
TraesCS1A03G0476900.2	2
TraesCS1A03G0477600.1	1
TraesCS1A03G0477800.2	7
TraesCS1A03G0478400.1	9
TraesCS1A03G0478900.1	15
TraesCS1A03G0479200.1	24
TraesCS1A03G0479800.1	103
TraesCS1A03G0480300.1	14
TraesCS1A03G0480400LC.1	86
TraesCS1A03G0480800.1	75
TraesCS1A03G0481600.1	30
TraesCS1A03G0482200.2	15
TraesCS1A03G0483100.1	7
TraesCS1A03G0483500.1	2
TraesCS1A03G0483700.2	36
TraesCS1A03G0484200LC.1	1
TraesCS1A03G0484800.1	46
TraesCS1A03G0484900.1	42
TraesCS1A03G0485800LC.1	4
TraesCS1A03G0486000.1	8
TraesCS1A03G0486200.1	4
TraesCS1A03G0486400.2	62
TraesCS1A03G0486500.1	2
TraesCS1A03G0486900.2	56
TraesCS1A03G0487700.1	24
TraesCS1A03G0488100.1	8
TraesCS1A03G0488800.1	32
TraesCS1A03G0488900.1	1
TraesCS1A03G0489300.1	8
TraesCS1A03G0489900.2	243
