"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS1A03G0209900",-0.928500386352016,7.45411921468616,-3.34212038687057,0.00875257469660984,0.0296570553782171,-3.00381371162061
"TraesCS1A03G0210300",-0.82259017157785,4.63848387208507,-5.94282137965155,0.000226021786480413,0.00253622622968993,0.568662945444723
"TraesCS1A03G0210400",0.0198319099527939,3.56885513224867,0.105487706802672,0.91832531525027,0.943358353482724,-7.20916461925904
"TraesCS1A03G0210600",-0.0204441179273878,3.27360802037409,-0.132255395280872,0.897720577810911,0.929095679806994,-7.16246953025022
"TraesCS1A03G0210700",-0.441677516433866,2.17818182339852,-1.30074793188206,0.225975344111224,0.331414343398831,-6.12457180615012
"TraesCS1A03G0211100",3.42668824236822,1.91842321507165,5.64603586611786,0.00032694422469302,0.00320152943941338,0.684007258417544
"TraesCS1A03G0212200",-1.44636677412885,2.85348191169233,-8.49139374794553,1.45964970101403e-05,0.000566918570231349,3.56251364213016
"TraesCS1A03G0213300",0.308073401212717,3.90801615876598,1.6277864583207,0.138351103660495,0.227774400138988,-5.96274914175892
"TraesCS1A03G0213700",-0.0848995463404156,4.10217646288579,-0.604915813049011,0.560322052604238,0.658048702020218,-7.07289665170039
"TraesCS1A03G0214000",0.231939014372572,4.87319066954088,1.2700590085651,0.236224890757259,0.342668127313996,-6.46838253464373
"TraesCS1A03G0214200",0.764630899042272,2.02840354041792,3.09953099023171,0.0128841064144537,0.0391807410150832,-3.27940119161229
"TraesCS1A03G0216600",0.00584087385905363,4.14225498036931,0.0383004043459708,0.970292530245883,0.979688108661197,-7.27194315516715
"TraesCS1A03G0217500",-2.33465431537526,7.03327491844511,-6.24350885894352,0.000157345763103202,0.00205082867502309,1.18148554119595
"TraesCS1A03G0217700",-1.91622013218595,6.42098281598832,-3.02555566325655,0.014511892025242,0.0426601122090726,-3.60301301511006
