gene_id	n_TEs	n_sites	pct_CS	cov_CS	pct_CSxP	cov_CSxP	pct_P	cov_P
TraesCS5A03G0748400	1	32	30.2250803762058	311	36.2416107315436	298	53.8461538566434	286
TraesCS5A03G0748600	4	137	4.71628591451732	1357	3.2883147498532	1703	5.12820511135531	1365
TraesCS5A03G0748700	4	171	3.59848487784091	2112	3.34528075567503	1674	3.74655649146006	1815
TraesCS5A03G0748800	5	85	7.2886297696793	1029	8.45295054385965	627	10.4669887584541	621
TraesCS5A03G0748900	1	54	4.44444443703704	270	6.79012338580247	324	4.71698111320755	212
TraesCS5A03G0749000	3	91	2.03644158413719	933	1.89328744061962	1162	5.24286819814958	1297
TraesCS5A03G0750100	2	315	2.04143814533821	3282	2.28002568657675	3114	2.19419926078184	3965
TraesCS5A03G0750200	9	1211	3.55459545512569	10184	3.50843742663743	10489	3.41880343251424	11232
TraesCS5A03G0750300	2	364	2.55720052534769	2229	2.39316238974359	2340	3.39607201432079	2444
TraesCS5A03G0750400	1	115	6.38686128284672	1096	8.85368126188257	1073	8.2974137887931	928
TraesCS5A03G0750800	1	216	2.65291083750921	2714	3.35877863206107	1310	3.63511659190672	1458
TraesCS5A03G0751100	7	826	3.50283848870637	8279	3.86283010944685	7611	3.44042837991968	7470
TraesCS5A03G0751300	2	322	2.59984926789751	2654	3.14118052191923	2897	2.60097919308446	3268
TraesCS5A03G0751600	1	37	14.0909090045455	440	9.43952805014749	339	13.650793615873	315
TraesCS5A03G0751900	1	41	4.18604652093023	430	4.9999999825	400	6.12244897959184	490
TraesCS5A03G0752100	1	147	2.560083607628	1914	2.58192651241311	1007	2.17054261550388	645
TraesCS5A03G0752600	1	13	14.5454545454545	55	14.5161291290323	62	12.7906978023256	86
TraesCS5A03G0752800	1	180	2.30936819172113	2295	2.42390078466742	1774	2.645886218195	2759
TraesCS5A03G0753100	2	59	2.05696203322785	632	1.00502511892797	597	3.17073176463415	820
TraesCS5A03G0753200	1	35	3.17002877809798	347	2.19780223443223	273	4.42890444289044	429
TraesCS5A03G0753600	3	208	2.17391303947368	1748	3.79048931702274	1451	2.14511042082019	1585
TraesCS5A03G0753700	1	746	2.01996197362167	4208	2.34321157408684	4353	2.32933165490056	5581
TraesCS5A03G0753900	2	445	5.5766228010261	4483	5.28967255919396	4764	5.20219466693762	4921
TraesCS5A03G0754100	3	464	5.51257253264023	4136	5.92282380017948	3343	5.98498229770318	4528
TraesCS5A03G0754200	1	33	33.2103321586716	271	30.0781249296875	256	31.8801089237057	367
TraesCS5A03G0754300	4	139	30.9771309303534	962	26.3695449730734	1077	32.4877250441899	1222
TraesCS5A03G0754500	3	115	19.6696696261261	1332	18.1902123638042	1083	20.5256570957447	1598
TraesCS5A03G0754700	1	194	2.43055555150463	1728	2.4982406973962	2842	2.56756759481982	4440
TraesCS5A03G0755100	1	29	2.2624434479638	221	1.9047618952381	315	2.93453723476298	443
TraesCS5A03G0755500	2	763	6.53617614994757	5722	6.18403080131628	8053	5.32355010717353	12811
TraesCS5A03G0755900	4	1259	5.35150078732228	10128	4.92604060536636	14535	4.72458479222514	22457
TraesCS5A03G0756000	1	35	6.97674416860465	172	5.01319261477573	379	4.83221482281879	745
TraesCS5A03G0756100	1	842	5.1814604182335	4574	3.32071074497524	6866	3.12363477785059	9156
TraesCS5A03G0756400	3	150	27.7346085008966	1673	19.5783132053213	1992	19.9646643133098	3396
TraesCS5A03G0756500	3	147	13.4861407153518	1876	10.2277610575849	2327	12.7725857061267	2889
TraesCS5A03G0757200	1	218	4.25531914741641	1316	3.1779661009887	1416	4.03409089772727	1760
TraesCS5A03G0757300	1	138	27.1287128356436	1010	18.7933425416089	1442	23.2335328874252	1670
TraesCS5A03G0757600	1	2021	2.96898762692587	15123	3.03013906395758	18481	3.09071025124369	28343
TraesCS5A03G0758000	1	16	12.4223602608696	161	20.2702702252252	222	13.1111111155556	450
TraesCS5A03G0758600	1	86	5.80952380666667	1050	4.03225809101382	868	3.95713107419621	1213
TraesCS5A03G0758700	1	52	55.2706553162393	351	48.5268631213172	577	46.4743589919872	624
TraesCS5A03G0758800	3	161	6.70679279535684	1163	9.80582521165048	1030	9.83827492048517	1484
TraesCS5A03G0759100	1	20	9.59595956565657	198	15.0000000083333	120	12.9353233383085	201
TraesCS5A03G0759600	2	55	1.48401824543379	876	5.10510508858859	666	9.700000017	1000
TraesCS5A03G0759800	1	188	2.52380954238095	2100	2.31930960194175	1854	1.67142276518549	2453
TraesCS5A03G0759900	1	1732	2.65706481218442	12081	2.55926918545639	13793	2.82467944166561	15754
TraesCS5A03G0760100	1	78	16.7108753474801	377	9.69072164123711	485	7.86686835098336	661
TraesCS5A03G0760200	2	84	15.8817086834611	913	18.6142709555326	967	30.154849201304	1227
TraesCS5A03G0760500	1	40	2.48962656016598	482	4.52674904320988	486	2.70270277265501	629
TraesCS5A03G0760800	1	21	16.1616161313131	99	12.0754718150943	265	6.0200669632107	299
TraesCS5A03G0760900	3	114	16.2771285158598	1198	11.1702127508865	1128	7.87343633333333	1359
TraesCS5A03G0761400	1	16	2.39234451674641	209	0.632911379746835	158	1.93236717391304	207
TraesCS5A03G0761600	1	22	1.89873417088608	158	1.56862739607843	255	1.52905203975535	327
TraesCS5A03G0761700	1	302	2.7548763229439	4973	2.98044826347163	4194	3.21027286534689	5607
TraesCS5A03G0761800	3	168	5.60271646095076	1178	7.09745760805085	944	6.2581486166884	1534
TraesCS5A03G0762400	1	56	25.7194243741007	556	39.5397489476987	478	41.7938930744275	524
TraesCS5A03G0762500	2	820	3.35156112171459	5669	3.00904558685619	5417	3.13670411844569	6408
TraesCS5A03G0763100	2	32	3.11526477258567	321	2.84237727390181	387	1.27504559562842	549
TraesCS5A03G0763300	1	147	4.065743933391	1156	3.95299141880342	936	5.2790346892911	663
TraesCS5A03G0763600	2	188	4.49069004052574	913	4.09356724310777	1197	3.12228967042498	1153
TraesCS5A03G0763800	2	80	2.92397661208577	513	2.20588237132353	544	3.57723578211382	615
TraesCS5A03G0764000	3	154	16.0309563432836	1809	16.2544169102474	1415	20.5523101391397	1883
TraesCS5A03G0764400	2	241	2.81456954635762	2416	2.172886161077	2117	3.5096909392352	1909
TraesCS5A03G0764500	1	21	26.7973856013072	153	13.5135135289575	259	31.541218655914	279
TraesCS5A03G0764700	1	37	7.59075905610561	303	6.60377356603774	318	8.88157897368421	304
TraesCS5A03G0764900	2	80	31.6532258004032	496	43.9856373231598	557	41.9773095802269	617
TraesCS5A03G0765400	3	2798	2.62766992757261	19523	2.81816739348596	18913	3.14058262374245	22862
TraesCS5A03G0765500	4	421	2.30333095605953	2822	3.16248636604871	2751	3.3741415264258	3349
TraesCS5A03G0765700	1	54	2.88624789134126	589	1.76366842328042	567	3.31825040573152	663
TraesCS5A03G0766400	4	200	2.74390244308943	1968	2.67857142261905	1680	2.18493952204448	2563
TraesCS5A03G0766800	2	25	21.9047618619048	210	43.6974790630252	238	37.3831775109034	321
TraesCS5A03G0766900	3	64	2.81899108902077	674	2.22222223703704	675	2.46305420566502	812
TraesCS5A03G0767000	2	1504	4.77041775658637	10628	4.9332285847604	12730	4.96107665430795	15158
TraesCS5A03G0767200	1	802	4.28505958203483	4364	3.79555747207246	4637	3.19594831959483	5726
TraesCS5A03G0767400	3	63	2.43902439399625	533	2.57425741782178	505	2.93367347576531	784
TraesCS5A03G0767500	2	87	44.0619621600688	581	45.6363635963637	550	49.6805111134185	626
TraesCS5A03G0767700	1	27	8.4942085019305	259	10.5932202881356	236	8.18965511637931	232
TraesCS5A03G0768000	2	79	1.35135135405405	740	1.98123046089677	959	2.61348004264099	727
TraesCS5A03G0768900	1	30	4.51467271783296	443	2.41379307586207	290	1.03092781099656	291
TraesCS5A03G0769100	1	49	1.25899280755396	556	1.01781169720102	393	2.28571429142857	350
TraesCS5A03G0769300	1	19	49.5145631067961	103	53.7313432313433	134	56.3725491127451	204
