"gene","sample","pval","adjpval","MAF","delta","rref","ralt"
"TraesCS5B03G0442800","PxCS2",0.246733,0.543495736970684,0.593663924271728,-0.547487794134319,39,57
"TraesCS5B03G0443700","PxCS2",0.418055,0.731780102459016,0.563636363636363,0.369233808308345,31,24
"TraesCS5B03G0444300","PxCS2",0.000213,0.0014887984496124,0.714004525903603,1.32192809128062,60,24
"TraesCS5B03G0445200","PxCS2",1,1,0.529411764705882,-0.169924999438569,8,9
"TraesCS5B03G0446000","PxCS2",0.396514,0.707815076990761,0.578710269350312,-0.37196877642259,34,44
"TraesCS5B03G0446700","PxCS2",0.775216,0.976026561773368,0.520559953354738,-0.118644496390146,105,114
"TraesCS5B03G0447000","PxCS2",0.629549,0.891310713538032,0.588235294117647,-0.514573166646779,7,10
"TraesCS5B03G0447300","PxCS2",0.108569,0.311210679971741,0.55266306407773,0.30562628240353,220,178
"TraesCS5B03G0447500","PxCS2",0,0,0.76890897310408,1.73434012292466,183,55
"TraesCS5B03G0447700","PxCS2",0.369852,0.685239493150685,0.541989131514938,0.182478051592802,101,89
"TraesCS5B03G0448000","PxCS2",0.139483,0.371481636035445,0.614273978921539,-0.671377250550419,27,43
"TraesCS5B03G0448700","PxCS2",0.499213,0.806556360740593,0.555528843916733,0.0874628410735386,51,48
"TraesCS5B03G0449100","PxCS2",0.313157,0.625004686424004,0.571428571428572,-0.415037497943015,27,36
"TraesCS5B03G0449400","PxCS2",1e-06,9.44703143189755e-06,0.752808988764045,1.60665756741605,67,22
"TraesCS5B03G0450500","PxCS2",0.287425,0.595786095785441,0.540906731208779,0.193363372652818,287,251
"TraesCS5B03G0450700","PxCS2",0.668813,0.916117073417722,0.554482300474802,0.0627357552115377,47,45
"TraesCS5B03G0451100","PxCS2",0.03294,0.124619160839161,0.607476635514019,-0.630050389034237,42,65
"TraesCS5B03G0451700","PxCS2",0.743286,0.965855226581265,0.523809523809523,0.13750352342205,44,40
"TraesCS5B03G0451800","PxCS2",0.66602,0.913689193711967,0.541666666666666,0.241008098494917,26,22
"TraesCS5B03G0452800","PxCS2",8e-05,0.000602785515320334,0.704950967484895,1.25054345876665,69,29
"TraesCS5B03G0455200","PxCS2",1,1,0.512776298091655,-0.0740005810641203,19,20
"TraesCS5B03G0455500","PxCS2",0.734076,0.960346080928583,0.525641025641026,0.148098638608727,41,37
"TraesCS5B03G0455700","PxCS2",0.839375,1,0.529399844873353,-0.0282890444036875,101,103
"TraesCS5B03G0457300","PxCS2",0.042753,0.153922180567879,0.7,-1.22239241217648,9,21
"TraesCS5B03G0458500","PxCS2",0.054213,0.18469290302267,0.588883296229357,0.442518235212375,106,78
"TraesCS5B03G0461100","PxCS2",0.392015,0.702093401720715,0.588235294117647,0.514573169738269,20,14
"TraesCS5B03G0461200","PxCS2",0.599527,0.878346561653728,0.593527941547574,0.547487791797971,19,13
"TraesCS5B03G0461300","PxCS2",0,0,0.662165643640241,0.887525270268116,259,140
"TraesCS5B03G0461900","PxCS2",0.421366,0.735612706598334,0.610428612420643,-0.0565835281444143,25,26
"TraesCS5B03G0462200","PxCS2",0.874566,1,0.544201070135793,0.257157838922632,49,41
"TraesCS5B03G0462300","PxCS2",0.034969,0.130373047772164,0.8,1.99999996393262,12,3
"TraesCS5B03G0463700","PxCS2",0.057202,0.19325321815154,0.588785612484782,0.51125281404334,124,87
"TraesCS5B03G0463900","PxCS2",0.677323,0.918280303434478,0.565217391304348,0.378511619924434,13,10
"TraesCS5B03G0464500","PxCS2",0.545129,0.844107461669506,0.544117647058824,0.255257054487395,37,31
"TraesCS5B03G0464600","PxCS2",1,1,0.5,0,13,13
"TraesCS5B03G0464900","PxCS2",0.249518,0.547401613949716,0.681751268922013,-1.09953566255895,7,15
"TraesCS5B03G0466300","PxCS2",0,0,0.664328025730549,0.984058455347097,180,91
"TraesCS5B03G0468100","PxCS2",1,1,0.512820512820514,-0.0740005810641203,19,20
"TraesCS5B03G0468200","PxCS2",0.001144,0.00680612903225806,0.720931238036311,1.36257007518639,54,21
"TraesCS5B03G0468800","PxCS2",0.867979,1,0.513422533152683,0.0774787526256932,153,145
"TraesCS5B03G0469200","PxCS2",0.121661,0.334784338758901,0.585106382978724,-0.495957493586275,39,55
"TraesCS5B03G0469600","PxCS2",0.388283,0.699097889307897,0.666666666666667,0.999999981966312,8,4
"TraesCS5B03G0469900","PxCS2",0.118605,0.329111718430034,0.733333333333333,-1.45943159568533,4,11
"TraesCS5B03G0470200","PxCS2",0.190817,0.460035637254902,0.597134227388488,-0.321928093985678,32,40
"TraesCS5B03G0471300","PxCS2",0.635267,0.895520660131853,0.555801498185297,-0.321928093444667,20,25
"TraesCS5B03G0471500","PxCS2",1,1,0.5,0,5,5
"TraesCS5B03G0472900","PxCS2",0.412752,0.725781685807151,0.577389720101155,0.45066140771935,41,30
"TraesCS5B03G0474200","PxCS2",0.548802,0.844107461669506,0.636363636363636,-0.807354906600157,4,7
"TraesCS5B03G0477600","PxCS2",0.800524,0.989311727796302,0.576046525758007,0.440572588674149,19,14
"TraesCS5B03G0489300","PxCS2",0.358663,0.673554362021228,0.552083333333333,-0.301655699228063,43,53
"TraesCS5B03G0074100","PxCS2",0.871739,1,0.538611954457488,-0.222392419618954,12,14
"TraesCS5B03G0493800","PxCS2",0.510721,0.815570274498229,0.567567567567568,0.392317420631893,21,16
"TraesCS5B03G0074700","PxCS2",0.986106,1,0.510315127879279,-0.0487260397981341,262,271
"TraesCS5B03G0075000","PxCS2",0.50421,0.808474910114579,0.553571428571429,-0.310340119495225,25,31
"TraesCS5B03G0075200","PxCS2",0.140097,0.372627713864307,0.630811174825202,-0.75488749848994,16,27
"TraesCS5B03G0515300","PxCS2",0.609224,0.879986556939502,0.568008863750306,-0.321928094085865,36,45
"TraesCS5B03G0515900","PxCS2",0.333515,0.648385974383529,0.647058823529412,-0.874469106986633,6,11
"TraesCS5B03G0520000","PxCS2",0.325888,0.641224103090295,0.55952380952381,-0.345135485219076,37,47
"TraesCS5B03G0521000","PxCS2",1,1,0.5,0,15,15
"TraesCS5B03G0081500","PxCS2",0.734698,0.960695177247825,0.551047251918057,-0.295455882311781,22,27
"TraesCS5B03G0095200","PxCS2",0,0,0.630454798507894,-0.389841346357595,361,473
"TraesCS5B03G0095800","PxCS2",0.776113,0.976155764879107,0.502675480012591,-0.0154397543457953,1580,1597
"TraesCS5B03G0098300","PxCS2",0.44221,0.756811435800127,0.592592592592593,0.540568377264138,16,11
"TraesCS5B03G0100900","PxCS2",0.048072,0.168366111350885,0.567099567099567,0.389566811421325,131,100
"TraesCS5B03G0105700","PxCS2",0.77057,0.976026561773368,0.531914893617021,0.184424570350503,25,22
"TraesCS5B03G0109700","PxCS2",0.1454,0.381357789269554,0.601125173878253,-0.584962499003662,28,42
"TraesCS5B03G0119400","PxCS2",0.860476,1,0.53125,0.180572244510296,17,15
"TraesCS5B03G0128600","PxCS2",0.581032,0.865756143485431,0.615384615384615,0.678071894292425,8,5
"TraesCS5B03G0129600","PxCS2",0,0,0.999960594473302,-29.6285360972966,0,83
"TraesCS5B03G0131100","PxCS2",0.37684,0.693492074829932,0.572655864453564,0.217805151691047,157,135
"TraesCS5B03G0135300","PxCS2",0.490756,0.797836823918269,0.59554686055044,-0.547487794134319,39,57
"TraesCS5B03G0136900","PxCS2",0.554394,0.847890559743686,0.600506710975252,-0.584962495912173,10,15
"TraesCS5B03G0137600","PxCS2",0.402783,0.715852835085414,0.557142857142857,0.331205907520736,39,31
"TraesCS5B03G0140600","PxCS2",0.773606,0.976026561773368,0.583333333333333,0.48542681892627,7,5
"TraesCS5B03G0144100","PxCS2",0.442336,0.756811435800127,0.592592592592593,-0.540568377264138,11,16
"TraesCS5B03G0144300","PxCS2",0.654183,0.906694286080273,0.573150197150891,-0.0465425858619484,61,63
"TraesCS5B03G0145000","PxCS2",0.536391,0.840473636802471,0.532941881461698,0.190942782542672,121,106
"TraesCS5B03G0146200","PxCS2",1,1,0.5,0,17,17
"TraesCS5B03G0147600","PxCS2",0.011609,0.0526047738693467,0.909090909090909,3.32192796504482,10,1
"TraesCS5B03G0149300","PxCS2",0.781574,0.979720503474903,0.566733295711703,0.270089163005518,82,68
"TraesCS5B03G0011400","PxCS2",0.461784,0.773452458204334,0.565217391304348,-0.378511621589082,20,26
"TraesCS5B03G0150800","PxCS2",0.111902,0.316405829268293,0.574705050920581,0.434402823638882,100,74
"TraesCS5B03G0153400","PxCS2",0.537652,0.842000505303761,0.569881177570739,-0.274859840921616,81,98
"TraesCS5B03G0154000","PxCS2",0.30043,0.612390505997002,0.560180418600424,-0.348728153989061,128,163
"TraesCS5B03G0154600","PxCS2",0.000434,0.00285637469586375,0.780487804878049,1.83007498703617,32,9
"TraesCS5B03G0155100","PxCS2",0.791672,0.982326954128441,0.515625,-0.0901978088305521,62,66
"TraesCS5B03G0155300","PxCS2",0.701235,0.934318095159967,0.555555555555556,-0.321928092482871,12,15
"TraesCS5B03G0159600","PxCS2",0.061446,0.204408202868852,0.640443374569887,0.827163401107011,55,31
"TraesCS5B03G0159700","PxCS2",0,0,0.68831313660044,1.14199235901299,1867,846
"TraesCS5B03G0160200","PxCS2",0,0,0.641085900559586,0.818371737293338,723,410
"TraesCS5B03G0161300","PxCS2",0.912201,1,0.519136394556894,-0.0636001622112326,355,371
"TraesCS5B03G0163100","PxCS2",0.383134,0.696427412790698,0.619047619047619,-0.700439711205058,8,13
"TraesCS5B03G0163500","PxCS2",0.03868,0.141582408660352,0.614903503683372,-0.63584366893222,65,101
"TraesCS5B03G0164200","PxCS2",0.91961,1,0.533343496409395,-0.192645077298336,28,32
"TraesCS5B03G0164300","PxCS2",1,1,0.5,0,10,10
"TraesCS5B03G0167100","PxCS2",0.247414,0.544371534291136,0.562326162768505,-0.300081392432508,173,213
"TraesCS5B03G0169300","PxCS2",1e-06,9.44703143189755e-06,0.755752653533672,-1.62293034702303,25,77
"TraesCS5B03G0169400","PxCS2",1.4e-05,0.000117852697095436,0.643210338733624,0.0335525596980206,261,255
"TraesCS5B03G0173000","PxCS2",0.118277,0.329111718430034,0.733333333333333,-1.45943159568533,4,11
"TraesCS5B03G0175500","PxCS2",0.519852,0.824716219702893,0.567940995490079,0.21299372288416,51,44
"TraesCS5B03G0175600","PxCS2",1,1,0.5,0,12,12
"TraesCS5B03G0175700","PxCS2",0.776497,0.976487394235239,0.517857142857144,0.103093492779851,58,54
"TraesCS5B03G0176100","PxCS2",0.267025,0.570389016846539,0.692307692307692,-1.16992498140488,4,9
"TraesCS5B03G0176500","PxCS2",1,1,0.506329113924051,0.0365258759326336,40,39
"TraesCS5B03G0176900","PxCS2",0.774592,0.976026561773368,0.583333333333333,0.48542681892627,7,5
"TraesCS5B03G0177400","PxCS2",0.293044,0.603260289193303,0.59236696856145,0.21631790663135,79,68
"TraesCS5B03G0188000","PxCS2",0.001662,0.00953054025423729,0.628205128205128,0.756728847972369,98,58
"TraesCS5B03G0188900","PxCS2",0.086872,0.265854988687783,0.560747663551402,0.352301743598345,120,94
"TraesCS5B03G0195000","PxCS2",0.823593,0.996809421358356,0.55,-0.289506614280449,9,11
"TraesCS5B03G0197000","PxCS2",1,1,0.533333333333333,0.192645075366155,8,7
"TraesCS5B03G0704500","PxCS2",0.36156,0.675117211228716,0.518927444794952,-0.109278341250487,305,329
"TraesCS5B03G0707800","PxCS2",0.011525,0.052336527700056,0.654051240517442,0.923378716045359,55,29
"TraesCS5B03G0708300","PxCS2",0.807152,0.991801662376987,0.522388059701492,0.12928301655853,35,32
"TraesCS5B03G0708800","PxCS2",0.065206,0.212715415996785,0.666666666666667,0.999999993988771,24,12
"TraesCS5B03G0710400","PxCS2",0.318989,0.633063275862069,0.557074203177252,0.0968615391224758,77,72
"TraesCS5B03G0710600","PxCS2",0.769677,0.976026561773368,0.534500361917743,0.0524674198559691,140,135
"TraesCS5B03G0713000","PxCS2",0.163006,0.412856956928839,0.614702664053389,0.670692373652373,78,49
"TraesCS5B03G0718800","PxCS2",0.801619,0.989311727796302,0.557521139131714,0.334419037772783,29,23
"TraesCS5B03G0721300","PxCS2",0.548434,0.844107461669506,0.636363636363636,0.807354906600158,7,4
"TraesCS5B03G0722700","PxCS2",0.914444,1,0.523690162201828,0.134395940300653,371,338
"TraesCS5B03G0722800","PxCS2",0.348788,0.662240201216659,0.548207977279986,-0.039746178770855,179,184
"TraesCS5B03G0723200","PxCS2",0.401302,0.714002571804429,0.568627450980392,0.398549374907381,29,22
"TraesCS5B03G0725200","PxCS2",0.043025,0.154421881910659,0.634920634920635,0.7983661361645,40,23
"TraesCS5B03G0725700","PxCS2",0.215238,0.499330008576329,0.666474261815815,0.999999993988771,24,12
"TraesCS5B03G0725800","PxCS2",1,1,0.518518518518519,-0.106915203123822,13,14
"TraesCS5B03G0726300","PxCS2",0.154371,0.395429502840909,0.613972420857481,0.270089162643292,41,34
"TraesCS5B03G0737700","PxCS2",0.403377,0.716420133986928,0.608695652173913,-0.637429914890312,9,14
"TraesCS5B03G0537500","PxCS2",0.375997,0.692828259536785,0.557261635629099,0.331843563241334,73,58
"TraesCS5B03G0741700","PxCS2",0.576678,0.865756143485431,0.559483488863286,0.342887712778654,52,41
"TraesCS5B03G0742200","PxCS2",0.581448,0.865756143485431,0.615384615384615,-0.678071894292425,5,8
"TraesCS5B03G0742400","PxCS2",0.701645,0.934318095159967,0.555555555555556,0.321928092482871,15,12
"TraesCS5B03G0744700","PxCS2",0.206593,0.487497003489386,0.601504675978334,0.525091043670235,59,41
"TraesCS5B03G0744800","PxCS2",0.641941,0.899641535473848,0.577563338827616,0.447458973473779,15,11
"TraesCS5B03G0745100","PxCS2",0,0,0.637176068099971,0.808195898244413,429,245
"TraesCS5B03G0750000","PxCS2",0.153422,0.393744316888046,0.625,0.73696559031902,25,15
"TraesCS5B03G0750400","PxCS2",0.284092,0.592954367283951,0.574294108150366,0.431716239557775,58,43
"TraesCS5B03G0750900","PxCS2",3e-06,2.705e-05,0.750524733133776,-1.58496249687397,25,75
"TraesCS5B03G0751000","PxCS2",0.224099,0.513718470338983,0.63372042634239,0.341036916822649,38,30
"TraesCS5B03G0751500","PxCS2",0.556318,0.849072892608614,0.541666666666667,-0.24100809883121,33,39
"TraesCS5B03G0753200","PxCS2",0.830306,1,0.517241379310345,0.0995356733219152,45,42
"TraesCS5B03G0753800","PxCS2",0.034214,0.128243237875289,0.596899224806202,0.566346821653025,77,52
"TraesCS5B03G0754000","PxCS2",0.650323,0.902731978275744,0.54918635320306,0.142019004639234,64,58
"TraesCS5B03G0754100","PxCS2",0.486316,0.795175164215193,0.636671378303524,-0.263034403429302,10,12
"TraesCS5B03G0755600","PxCS2",1,1,0.529411764705882,-0.169924999438569,8,9
"TraesCS5B03G0759500","PxCS2",0.11117,0.314664998256017,0.578947368421053,0.459431617817584,66,48
"TraesCS5B03G0764800","PxCS2",0.344141,0.657555472718721,0.7,-1.22239239385654,3,7
"TraesCS5B03G0765100","PxCS2",0.660711,0.912469326923077,0.530120481927712,-0.174029399354683,39,44
"TraesCS5B03G0772600","PxCS2",0.01954,0.0812331454918033,0.67327894055246,0.807354919849397,49,28
"TraesCS5B03G0773300","PxCS2",0.119002,0.329366040245566,0.563636363636364,0.369233809213261,93,72
"TraesCS5B03G0774900","PxCS2",0.512211,0.817100897385492,0.535087719298246,-0.202816882642695,53,61
"TraesCS5B03G0775100","PxCS2",0.276413,0.583227117784711,0.546481921671525,-0.0731664125207334,173,182
"TraesCS5B03G0776000","PxCS2",0.555278,0.848638382269904,0.550883829229202,-0.0836579289255982,67,71
"TraesCS5B03G0782600","PxCS2",0.883235,1,0.521739130434781,-0.125530881537384,22,24
"TraesCS5B03G0783000","PxCS2",1,1,0.526315789473684,-0.152003091842056,9,10
"TraesCS5B03G0788300","PxCS2",0.64222,0.899641535473848,0.550225615836454,0.289506616223473,33,27
"TraesCS5B03G0789800","PxCS2",0.065468,0.213105824308063,0.818181818181818,2.16992494533751,9,2
"TraesCS5B03G0524300","PxCS2",0,0,0.626441132465532,0.743819264976642,422,252
"TraesCS5B03G0794700","PxCS2",0.002481,0.0136775237771739,0.85,2.50250030092579,17,3
"TraesCS5B03G0539100","PxCS2",0.063329,0.209023926829268,0.736842105263158,1.48542680862131,14,5
"TraesCS5B03G0804000","PxCS2",0.057858,0.19419976643241,0.676470588235294,-1.06413033057689,11,23
"TraesCS5B03G0541200","PxCS2",0.93955,1,0.517776690662605,-0.102569733536328,95,102
"TraesCS5B03G0817700","PxCS2",0.887935,1,0.52,0.115477216957534,26,24
"TraesCS5B03G0818900","PxCS2",0.002583,0.0141628682432432,0.692307692307692,1.16992499743483,45,20
"TraesCS5B03G0820400","PxCS2",0.000239,0.00165062553191489,0.576271186440678,0.443606651322859,340,250
"TraesCS5B03G0822600","PxCS2",0.194864,0.468121904409589,0.585107869261262,0.0614005445334644,48,46
"TraesCS5B03G0823900","PxCS2",0,0,0.678860535156406,1.06249168808823,10639,5094
"TraesCS5B03G0824000","PxCS2",0.685019,0.923256798704534,0.519736842105264,-0.113956189146987,73,79
"TraesCS5B03G0825400","PxCS2",5.6e-05,0.000431566951566952,0.570958444460446,0.122484006510131,860,790
"TraesCS5B03G0827800","PxCS2",0.213991,0.497575061604585,0.552672780696183,-0.30485458125901,102,126
"TraesCS5B03G0829400","PxCS2",0.808981,0.992423403628118,0.523560477929298,0.136061549433344,100,91
"TraesCS5B03G0829500","PxCS2",0.317018,0.631093480872977,0.586596727377146,0.502500339350511,51,36
"TraesCS5B03G0831900","PxCS2",0.258095,0.560610525963597,0.561278273176385,0.277007348202429,166,137
"TraesCS5B03G0832300","PxCS2",0.008568,0.0407080327868852,0.607979055589823,0.632268214859608,124,80
"TraesCS5B03G0832800","PxCS2",0,0,0.578107865430282,-0.453977188496197,795,1089
"TraesCS5B03G0833600","PxCS2",0.23817,0.530320259259259,0.666666666666667,0.999999987977541,12,6
"TraesCS5B03G0833900","PxCS2",0,0,0.746268656716418,1.55639334572386,100,34
"TraesCS5B03G0835000","PxCS2",0.74453,0.966388507677543,0.6,0.58496249671367,18,12
"TraesCS5B03G0835100","PxCS2",0.778537,0.978294790182719,0.509493670886078,-0.0547924728056922,155,161
"TraesCS5B03G0837400","PxCS2",0.61386,0.883784970729111,0.530612244897959,-0.176877761722199,46,52
"TraesCS5B03G0838300","PxCS2",0.558622,0.850509855534709,0.530515098674965,0.0229611484311296,190,187
"TraesCS5B03G0838800","PxCS2",0.01907,0.0797696134020619,0.558133782920875,0.318990811710797,368,295
"TraesCS5B03G0839200","PxCS2",0.480984,0.789718926622195,0.611111111111111,0.652076689085173,11,7
"TraesCS5B03G0840000","PxCS2",0.063576,0.209467819732034,0.577100373594245,0.448590058536285,116,85
"TraesCS5B03G0841100","PxCS2",0,0,0.822332907677142,1.8318772370419,89,25
"TraesCS5B03G0855700","PxCS2",0.943023,1,0.50666569394516,0.0384741477999773,266,259
"TraesCS5B03G0858100","PxCS2",0.141969,0.375785905088063,0.567164179104478,-0.389946517726891,58,76
"TraesCS5B03G0872200","PxCS2",0.764544,0.973983447409733,0.57731322312057,0,26,26
"TraesCS5B03G0873500","PxCS2",0,0,0.752811057169073,1.59610305608102,130,43
"TraesCS5B03G0873600","PxCS2",0,0,1,28.2978907879418,33,0
"TraesCS5B03G0873700","PxCS2",0,0,0.916666666666667,3.45943159240648,55,5
"TraesCS5B03G0875800","PxCS2",0.239317,0.532245258975062,0.566564295999854,0.384663849766364,94,72
"TraesCS5B03G0877500","PxCS2",2.4e-05,0.000195346038114343,0.670889969678317,0.626382427607818,159,103
"TraesCS5B03G0878300","PxCS2",0,0,0.981953050925253,-5.2288186553903,4,150
"TraesCS5B03G0878900","PxCS2",0,0,0.819319669034369,2.16992499848943,171,38
"TraesCS5B03G0879600","PxCS2",0.001325,0.00779157608695652,0.888888888888889,2.99999993688209,16,2
"TraesCS5B03G0884400","PxCS2",0,0,0.577923958978002,0.389424451818974,11147,8510
"TraesCS5B03G0892400","PxCS2",0,0,0.766040113427336,1.70968898041914,978,299
"TraesCS5B03G0893500","PxCS2",0.915985,1,0.51111111111111,0.0641303372771567,46,44
"TraesCS5B03G0893700","PxCS2",0,0,0.804960712830586,1.59241349212948,1553,515
"TraesCS5B03G0893800","PxCS2",0.630924,0.891873979271904,0.541081607031647,0.188266637324852,188,165
"TraesCS5B03G0894300","PxCS2",0.024647,0.0982852113022113,0.775718065860507,-1.76553472599552,5,17
"TraesCS5B03G0895900","PxCS2",0,0,0.609167466353926,0.538037165960563,2692,1854
"TraesCS5B03G0896100","PxCS2",0,0,0.701576116237366,1.23194672708635,202,86
"TraesCS5B03G0896400","PxCS2",0,0,0.773910701823147,1.51823638638982,507,177
"TraesCS5B03G0901400","PxCS2",0.360018,0.673632942125894,0.553569458412796,0.128897733067017,117,107
"TraesCS5B03G0902200","PxCS2",0.661804,0.913104472480948,0.578536781459837,-0.459431616178158,16,22
"TraesCS5B03G0902800","PxCS2",0.664036,0.913104472480948,0.571428571428572,-0.415037495271358,9,12
"TraesCS5B03G0902900","PxCS2",1e-06,9.44703143189755e-06,0.615270824188758,0.622632918526676,485,315
"TraesCS5B03G0903500","PxCS2",0.017006,0.0721399320439101,0.598541478565225,-0.576192290661575,110,164
"TraesCS5B03G0903700","PxCS2",0.917007,1,0.527263038185011,0.052467419703303,28,27
"TraesCS5B03G0904100","PxCS2",0.111038,0.31451077486911,0.552559831792581,-0.022068423275114,519,527
"TraesCS5B03G0904200","PxCS2",0,0,0.671847383511297,0.869939458985078,265,145
"TraesCS5B03G0904300","PxCS2",0,0,0.760888034223489,1.64599193351272,507,162
"TraesCS5B03G0904400","PxCS2",0.831921,1,0.523184308100389,-0.133855746557244,72,79
"TraesCS5B03G0904700","PxCS2",0.000903,0.00551380361173815,0.666157647562464,0.384663849766364,94,72
"TraesCS5B03G0905200","PxCS2",0.358081,0.673387062094532,0.631578947368421,0.777607570076082,12,7
"TraesCS5B03G0522000","PxCS2",0.576167,0.865690650805406,0.549019607843137,0.283792964880486,28,23
"TraesCS5B03G0908700","PxCS2",0.896757,1,0.506329113924051,0.0365258759942871,120,117
"TraesCS5B03G0909300","PxCS2",0.84497,1,0.538461538461538,-0.222392419618954,12,14
"TraesCS5B03G0909400","PxCS2",0.417775,0.731780102459016,0.578947368421053,-0.459431616178158,16,22
"TraesCS5B03G0913400","PxCS2",0.176825,0.437438555758684,0.598276472751495,0.571415968442251,159,107
"TraesCS5B03G0918300","PxCS2",0.071532,0.22817695754717,0.599208603585777,-0.263034405433045,60,72
"TraesCS5B03G0919000","PxCS2",0.390121,0.700405290929204,0.608240185228351,0.522421033855557,79,55
"TraesCS5B03G0919700","PxCS2",0.028125,0.109360026353618,0.668878265803453,0.999999995756779,34,17
"TraesCS5B03G0923200","PxCS2",0,0,0.655831129337504,0.907054995817324,1097,585
"TraesCS5B03G0923300","PxCS2",0.728582,0.954608732246611,0.545454545454545,0.263034404230799,18,15
"TraesCS5B03G0548200","PxCS2",0.423676,0.735612706598334,0.642857142857143,0.847996893730994,9,5
"TraesCS5B03G0930000","PxCS2",0.806503,0.991331694183581,0.553156495963518,-0.308122294041182,21,26
"TraesCS5B03G0935400","PxCS2",0.718634,0.949148002922552,0.541118537192328,0.23703919652017,33,28
"TraesCS5B03G0936000","PxCS2",0.092204,0.276587248892171,0.769230769230769,1.73696556050332,10,3
"TraesCS5B03G0936800","PxCS2",0.695749,0.931085177275726,0.549116803669596,-0.1894777985522,57,65
"TraesCS5B03G0937500","PxCS2",0.356811,0.672258429665738,0.523244146617527,0.134390516787685,787,717
"TraesCS5B03G0937600","PxCS2",0.133579,0.360908350515464,0.633377597828822,-0.192645077513022,42,48
"TraesCS5B03G0938500","PxCS2",0.831939,1,0.559159126127341,0.146841387830644,31,28
"TraesCS5B03G0938600","PxCS2",0.7916,0.982326954128441,0.524837410257822,-0.143364174967489,67,74
"TraesCS5B03G0938800","PxCS2",0.925784,1,0.537161920624395,0.215168094428751,166,143
"TraesCS5B03G0940500","PxCS2",0.710279,0.941662160594674,0.522331941759184,-0.115993295012981,215,233
"TraesCS5B03G0941500","PxCS2",0.331492,0.64677659510674,0.531121234965891,0.179748083873261,350,309
"TraesCS5B03G0942700","PxCS2",0.54918,0.844107461669506,0.636363636363636,-0.807354906600157,4,7
"TraesCS5B03G0946100","PxCS2",0.244175,0.539178265306122,0.623858379377144,0.727920452776843,53,32
"TraesCS5B03G0951400","PxCS2",0.000716,0.00448328703703704,0.668273202263949,0.999999998196631,80,40
"TraesCS5B03G0952000","PxCS2",0.005485,0.0275267625231911,0.730910811589765,1.39854936834968,29,11
"TraesCS5B03G0952700","PxCS2",0.830658,1,0.535950373543421,-0.148863385607003,46,51
"TraesCS5B03G0952900","PxCS2",0.000894,0.00547119909502262,0.802463757039569,1.89308478102239,26,7
"TraesCS5B03G0953300","PxCS2",0.057642,0.193851980936593,0.604105725712769,0.230954434691666,169,144
"TraesCS5B03G0953600","PxCS2",0.75454,0.967566163799905,0.6,0.584962488698698,6,4
"TraesCS5B03G0955900","PxCS2",0.344195,0.657555472718721,0.7,1.22239239385654,7,3
"TraesCS5B03G0956000","PxCS2",0.074692,0.236860328253224,0.551485593290912,0.298081352785834,225,183
"TraesCS5B03G0956100","PxCS2",0.810538,0.993282372395047,0.538443883936629,-0.22239242076395,36,42
"TraesCS5B03G0956600","PxCS2",1,1,0.524996038490072,0,20,20
"TraesCS5B03G0957200","PxCS2",0.06172,0.204682386595832,0.625087831321738,0.349584437289496,79,62
"TraesCS5B03G0959100","PxCS2",0.002952,0.0160023246492986,0.766452162552833,1.71049337369709,36,11
"TraesCS5B03G0961700","PxCS2",0.301676,0.612390505997002,0.666666666666667,0.99999998557305,10,5
"TraesCS5B03G0962700","PxCS2",0.541362,0.843495929763961,0.583333333333333,0.485426823048256,14,10
"TraesCS5B03G0964600","PxCS2",0.28129,0.588771820995615,0.612903225806452,0.662965008293103,19,12
"TraesCS5B03G0966000","PxCS2",0.580751,0.865756143485431,0.615384615384615,0.678071894292425,8,5
"TraesCS5B03G0966100","PxCS2",1,1,0.529411764705882,0.169924999438569,9,8
"TraesCS5B03G0967700","PxCS2",0.07209,0.229595898744113,0.614285714285714,0.671377250550419,43,27
"TraesCS5B03G0968000","PxCS2",0.819161,0.996326665917266,0.571467367446419,-0.229481845391177,29,34
"TraesCS5B03G0968300","PxCS2",0.335192,0.650373697107339,0.518378646211521,-0.106095816679446,629,677
"TraesCS5B03G0968800","PxCS2",0.851624,1,0.545685177024971,0.263034403429302,12,10
"TraesCS5B03G0969300","PxCS2",0.008888,0.0419337906976744,0.61708002002162,0.686500526329682,103,64
"TraesCS5B03G0969400","PxCS2",0.006531,0.0321596268203884,0.642145295231761,0.309328057502479,57,46
"TraesCS5B03G0973000","PxCS2",0.544514,0.844107461669506,0.544117647058824,0.255257054487395,37,31
"TraesCS5B03G0973100","PxCS2",0.331828,0.64677659510674,0.5305297688123,0.176380023505161,252,223
"TraesCS5B03G0973700","PxCS2",0.034665,0.129574608475357,0.739130434782609,-1.50250032497071,6,17
"TraesCS5B03G0973900","PxCS2",0.326616,0.641224103090295,0.615384615384615,0.678071899702531,16,10
"TraesCS5B03G0975500","PxCS2",0.082253,0.254861815578465,0.59375,-0.547487794134319,39,57
"TraesCS5B03G0976300","PxCS2",0.521375,0.826265164364909,0.592259109052546,0.0339473318967097,129,126
"TraesCS5B03G0976400","PxCS2",4.4e-05,0.000342667946257198,0.68751010670136,1.13750352178262,88,40
"TraesCS5B03G0976500","PxCS2",0.159393,0.405986878531073,0.580211515081527,-0.180572245516096,135,153
"TraesCS5B03G0976800","PxCS2",0.418454,0.732159165588616,0.536757320734815,-0.113210610392439,196,212
