"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TraesCS2A03G1223000",0.422256581475149,8.68853935897438,2.07843567000007,0.0445247603554328,0.198173788865221,-5.12160278328183
"TraesCS5A03G1208500",-0.0841347867312976,11.0621853055085,-0.907917156879553,0.369686664651802,0.63398381243182,-7.50521594521902
"TraesCS2A03G0840400",0.77710997767863,6.21457702987441,1.98543724907095,0.0544018030077274,0.224007424149466,-4.60904079688505
"TraesCS5A03G0922200",-0.00593397544277347,8.82099546389028,-0.0329227067330995,0.973909835255897,0.993259037280849,-7.26252854971606
"TraesCS2A03G0897800",1.13463384375005,11.1887299037125,11.9386610196408,2.22617158946308e-14,2.85692020647762e-12,22.230730928069
"TraesCS5A03G0893500",-0.669586804414767,7.22946482036049,-2.12458483299124,0.0402351900718848,0.185515547038032,-4.59947464167254
"TraesCS1A03G1027100",0.0776202553148814,8.78138879217811,0.422044462824491,0.675388591533915,0.842867448105534,-7.15240830449809
"TraesCS7A03G0565600",0.245504091735234,8.62582228520687,1.25639855902172,0.216697644659864,0.485049960430509,-6.41219817278826
"TraesCS2A03G0261600",-0.241239532679636,7.90985517219726,-0.999624070866625,0.323862676722191,0.599457358355979,-6.47221460202925
"TraesCS6A03G0962000",-0.0789469334044012,9.53347978867466,-0.543516377611879,0.589972551277024,0.805458979580334,-7.30119384086244
"TraesCS7A03G0569000",0.233513975252058,10.0262651040859,1.57806360524904,0.122902234392595,0.351801934878433,-6.36293125753282
"TraesCS4A03G0129000",0.201239909002452,9.14306747663341,1.14138919470983,0.260903011175713,0.532878829191775,-6.69178589739641
"TraesCS5A03G0523800",-0.887000106064185,6.58756824385762,-2.3792674330874,0.022512972516159,0.117925094132261,-3.90106450846378
"TraesCS1A03G0853400",-0.469945996168654,6.28188440579849,-1.09009790329317,0.282585574035869,0.560750104409009,-5.81722978608483
"TraesCS1A03G0674900",-1.23726742326433,7.02728385970387,-4.56939018379571,5.11238528361278e-05,0.000803374830282008,1.56408852042358
"TraesCS1A03G0879700",-0.0681160964789263,6.95247588775759,-0.260560163892436,0.795849023778823,0.902321590507543,-6.90598123167493
"TraesCS2A03G0673900",-0.237278305149465,9.29746948505619,-1.48193932615194,0.146663625247476,0.390764676264902,-6.30593322788203
"TraesCS3A03G1256900",-0.605950952142376,6.04309725402373,-1.19420321719861,0.239854894459,0.502538042824402,-5.62857877266651
"TraesCS2A03G0833100",-1.06439295354192,9.42444171798363,-6.87799908986071,3.73764323447542e-08,1.1069174194408e-06,8.23770148300075
"TraesCS2A03G1236700",0.146566252855689,6.27985471080577,0.379595255415489,0.706374827719877,0.857900027356949,-6.45187659292352
"TraesCS5A03G0521300",-0.414814413316418,8.82341661924552,-2.23693642157007,0.0312814021985159,0.150541748080358,-4.85606593271269
"TraesCS7A03G0304100",1.58247504925498,5.44492343771314,2.96491075248611,0.00522530265912854,0.0379573872408394,-2.32665910110818
"TraesCS5A03G0197600",-0.00270926955473572,7.05264217237451,-0.0083845295910661,0.993354383198661,0.998470779567651,-6.68624203487609
"TraesCS5A03G0712100",-0.428498991186545,7.23353377322364,-1.38016405817764,0.175662273067025,0.430764172807672,-5.78592856039347
"TraesCS7A03G0845800",-0.137837342766539,8.76624566218995,-0.797205163256652,0.430322029796327,0.691749400716435,-6.98252154413352
"TraesCS2A03G0647400",0.425613583350885,10.8523654919265,4.03378980425126,0.000257758399516829,0.00291873481805821,-0.925752491280787
"TraesCS6A03G0018400",-0.106200212663603,16.7709184692527,-7.7221688124843,2.78403014481786e-09,9.74410550686252e-08,8.06343081853178
"TraesCS5A03G0735400",0.926446699898746,8.74046951896645,5.05291864852645,1.14494642163634e-05,0.000200365623786359,2.72250328344102
"TraesCS3A03G0227000",0.306643253209785,7.20185978286792,0.949940558037856,0.348189992402755,0.612059492602054,-6.27538240917281
"TraesCS4A03G0700200",-0.0998917269146862,10.1392243895781,-0.805700889826437,0.425465904375099,0.686810789033178,-7.30960927904489
"TraesCS3A03G1042500",0.194274843712437,10.8950827470407,1.9354135495293,0.0604630723968307,0.241225729251604,-6.03410527872573
"TraesCS5A03G0926200",-0.328891071068041,9.25251397749875,-2.04278723642542,0.0481080061882761,0.203533872335014,-5.38219587830542
"TraesCS2A03G0944700",-0.378114557469847,6.43732067728539,-1.0671649779935,0.292680555613243,0.571578787969752,-6.02964898674708
"TraesCS1A03G0545200",0.834257004558051,4.5839686238132,1.39612601450037,0.170840137392832,0.422851648985627,-5.18668681923244
"TraesCS7A03G1255900",0.407759465919715,6.38311100531885,1.16528120747851,0.251221934346503,0.522813214721102,-6.00503848115132
"TraesCS5A03G0722900",-0.0846635151846332,9.43075639448487,-0.571636408485695,0.570959454297391,0.786473666921273,-7.27555959862286
"TraesCS2A03G0936400",-0.094135809206161,12.0664754235605,-1.432936932688,0.160113042033827,0.410106107902765,-7.22419007809852
"TraesCS3A03G0043800",-1.32376257218266,6.43734739903117,-3.20511334431363,0.00274756938179355,0.0232486639997916,-1.96311551227379
"TraesCS3A03G0197600",0.320268202970499,5.64450478978928,0.624165844044562,0.536275924182198,0.759452519058532,-6.03028373404896
"TraesCS5A03G0170500",-0.362636667155976,7.65341282048788,-1.47950890122479,0.147308824492407,0.391130327100528,-5.84814802602324
"TraesCS7A03G1188500",-0.564207040154219,7.57802296318478,-2.05417641045255,0.0469367265706545,0.200556673548845,-4.81804900186576
"TraesCS5A03G0163200",-0.0332035815675353,8.11346820389218,-0.153058925500303,0.87916773249083,0.944547549533814,-7.0406326610805
