gene_id	meth_CS	cov_CS	meth_CSxP	cov_CSxP	meth_P	cov_P	pct_CS	pct_CSxP	pct_P	subgenome	category.x	category.y
TraesCS1B03G0729700	737	833	622	701	751	878	88.4753901560624	88.7303851640514	85.5353075170843	B	conserved_mC	Conserved
TraesCS1B03G0731200	737	1938	792	2013	848	2373	38.0288957688339	39.344262295082	35.7353560893384	B	conserved_mC	Conserved
TraesCS1B03G0731800	252	850	293	872	320	919	29.6470588235294	33.6009174311927	34.8204570184984	B	conserved_mC	Conserved
TraesCS1B03G0733000	45	493	43	570	47	404	9.12778904665314	7.54385964912281	11.6336633663366	B	conserved_mC	Conserved
TraesCS1B03G0734300	30	2010	36	2096	39	2178	1.49253731343284	1.7175572519084	1.79063360881543	B	conserved_mC	Conserved
TraesCS1B03G0734800	117	2837	115	2517	151	2467	4.12407472682411	4.5689312673818	6.12079448723146	B	conserved_mC	Conserved
TraesCS1B03G0735900	1038	1994	1153	2054	1173	2494	52.0561685055166	56.1343719571568	47.0328789093825	B	conserved_mC	Conserved
TraesCS1B03G0737500	86	861	99	702	126	975	9.9883855981417	14.1025641025641	12.9230769230769	B	conserved_mC	Conserved
TraesCS1B03G0738800	132	4094	192	3563	249	4926	3.22423058133854	5.38871737300028	5.05481120584653	B	conserved_mC	Conserved
TraesCS1B03G0741600	227	1528	165	1268	278	1487	14.8560209424084	13.01261829653	18.6953597848016	B	conserved_mC	Conserved
TraesCS1B03G0741900	70	1023	185	967	278	892	6.84261974584555	19.1313340227508	31.1659192825112	B	additive	Conserved
TraesCS1B03G0745900	938	1358	754	1118	817	1262	69.0721649484536	67.4418604651163	64.7385103011094	B	conserved_mC	Conserved
TraesCS1B03G0746000	188	581	176	529	192	516	32.3580034423408	33.2703213610586	37.2093023255814	B	conserved_mC	Conserved
TraesCS1B03G0749800	84	2932	55	2929	82	2742	2.86493860845839	1.87777398429498	2.99051787016776	B	conserved_mC	Conserved
TraesCS1B03G0750000	337	1387	413	1402	494	1721	24.2970439798125	29.4579172610556	28.7042417199303	B	conserved_mC	Conserved
TraesCS1B03G0750300	327	502	389	528	463	591	65.1394422310757	73.6742424242424	78.34179357022	B	conserved_mC	Conserved
TraesCS1B03G0754300	735	873	820	983	900	1167	84.192439862543	83.4181078331638	77.120822622108	B	conserved_mC	Conserved
TraesCS1B03G0756000	242	315	261	330	272	345	76.8253968253968	79.0909090909091	78.8405797101449	B	conserved_mC	Conserved
TraesCS1B03G0756200	71	1542	61	1795	100	1956	4.60440985732815	3.3983286908078	5.11247443762781	B	conserved_mC	Conserved
TraesCS1B03G0756500	422	889	385	846	517	1188	47.4690663667042	45.5082742316785	43.5185185185185	B	conserved_mC	Conserved
TraesCS1B03G0758600	535	770	505	739	562	790	69.4805194805195	68.3355886332882	71.1392405063291	B	conserved_mC	Conserved
TraesCS1B03G0758900	616	752	663	875	720	911	81.9148936170213	75.7714285714286	79.0340285400659	B	conserved_mC	Conserved
TraesCS1B03G0761100	22	1370	30	1491	26	1267	1.60583941605839	2.01207243460765	2.05209155485399	B	conserved_mC	Conserved
TraesCS1B03G0764800	76	2489	53	2051	79	2282	3.05343511450382	2.58410531448074	3.46187554776512	B	conserved_mC	Conserved
TraesCS1B03G0765200	1067	1295	1158	1308	1358	1529	82.3938223938224	88.5321100917431	88.8162197514716	B	conserved_mC	Conserved
TraesCS1B03G0766200	36	1890	43	2192	61	2822	1.9047619047619	1.96167883211679	2.1615875265769	B	conserved_mC	Conserved
TraesCS1B03G0766500	437	504	487	600	623	753	86.7063492063492	81.1666666666667	82.7357237715803	B	conserved_mC	Trans only
TraesCS1B03G0768600	9	605	9	749	10	602	1.48760330578512	1.20160213618158	1.66112956810631	B	conserved_mC	Conserved
TraesCS1B03G0769500	248	331	233	300	224	289	74.9244712990937	77.6666666666667	77.5086505190311	B	conserved_mC	Conserved
TraesCS1B03G0770100	132	1964	196	1411	206	1431	6.72097759674134	13.8908575478384	14.3955276030748	B	conserved_mC	Conserved
TraesCS1B03G0794700	297	522	334	558	374	554	56.8965517241379	59.8566308243728	67.5090252707581	B	conserved_mC	Conserved
TraesCS1B03G0795600	30	2398	46	2165	41	2347	1.25104253544621	2.12471131639723	1.74691095014913	B	conserved_mC	Conserved
