"gene","category"
"TraesPARA_EIv1.0_2025650","Trans only"
"TraesPARA_EIv1.0_2026090","Ambiguous"
"TraesPARA_EIv1.0_2026200","Trans only"
"TraesPARA_EIv1.0_2026340","Conserved"
"TraesPARA_EIv1.0_2026350","Conserved"
"TraesPARA_EIv1.0_2026730","Conserved"
"TraesPARA_EIv1.0_2026890","Ambiguous"
"TraesPARA_EIv1.0_2027080","Compensatory"
"TraesPARA_EIv1.0_2027140","Ambiguous"
"TraesPARA_EIv1.0_2027270","Conserved"
"TraesPARA_EIv1.0_2027320","Conserved"
"TraesPARA_EIv1.0_2027330","Conserved"
"TraesPARA_EIv1.0_2027540","Ambiguous"
"TraesPARA_EIv1.0_2028000","Conserved"
"TraesPARA_EIv1.0_2028030","Conserved"
"TraesPARA_EIv1.0_2028130","Ambiguous"
"TraesPARA_EIv1.0_2028860","Conserved"
"TraesPARA_EIv1.0_2028870","Ambiguous"
"TraesPARA_EIv1.0_2028880","Ambiguous"
"TraesPARA_EIv1.0_2029320","Conserved"
"TraesPARA_EIv1.0_2029380","Conserved"
"TraesPARA_EIv1.0_2029500","Conserved"
"TraesPARA_EIv1.0_2029510","Conserved"
"TraesPARA_EIv1.0_2029650","Conserved"
"TraesPARA_EIv1.0_2029710","Conserved"
"TraesPARA_EIv1.0_2029850","Ambiguous"
"TraesPARA_EIv1.0_2029870","Trans only"
"TraesPARA_EIv1.0_2030910","Ambiguous"
"TraesPARA_EIv1.0_2030950","Ambiguous"
"TraesPARA_EIv1.0_2030980","Cis + trans"
"TraesPARA_EIv1.0_2031020","Conserved"
"TraesPARA_EIv1.0_2031510","Ambiguous"
"TraesPARA_EIv1.0_2031620","Ambiguous"
"TraesPARA_EIv1.0_2031660","Conserved"
"TraesPARA_EIv1.0_2031670","Ambiguous"
"TraesPARA_EIv1.0_2031700","Ambiguous"
"TraesPARA_EIv1.0_2031810","Conserved"
"TraesPARA_EIv1.0_2032060","Conserved"
"TraesPARA_EIv1.0_2032250","Ambiguous"
"TraesPARA_EIv1.0_2032320","Conserved"
"TraesPARA_EIv1.0_2032330","Ambiguous"
"TraesPARA_EIv1.0_2032360","Conserved"
"TraesPARA_EIv1.0_2032440","Ambiguous"
"TraesPARA_EIv1.0_2032600","Conserved"
"TraesPARA_EIv1.0_2032670","Ambiguous"
"TraesPARA_EIv1.0_2032970","Trans only"
"TraesPARA_EIv1.0_2033020","Ambiguous"
"TraesPARA_EIv1.0_2033030","Conserved"
"TraesPARA_EIv1.0_2033570","Ambiguous"
"TraesPARA_EIv1.0_2033640","Ambiguous"
"TraesPARA_EIv1.0_2033730","Conserved"
"TraesPARA_EIv1.0_2034710","Trans only"
"TraesPARA_EIv1.0_2034860","Cis + trans"
"TraesPARA_EIv1.0_2035210","Ambiguous"
"TraesPARA_EIv1.0_2035440","Conserved"
"TraesPARA_EIv1.0_2035600","Ambiguous"
"TraesPARA_EIv1.0_2035740","Conserved"
"TraesPARA_EIv1.0_2035790","Conserved"
"TraesPARA_EIv1.0_2035850","Ambiguous"
"TraesPARA_EIv1.0_2036550","Ambiguous"
"TraesPARA_EIv1.0_2037090","Conserved"
"TraesPARA_EIv1.0_2037290","Conserved"
"TraesPARA_EIv1.0_2037400","Conserved"
"TraesPARA_EIv1.0_2037510","Conserved"
"TraesPARA_EIv1.0_2038510","Trans only"
"TraesPARA_EIv1.0_2038710","Conserved"
"TraesPARA_EIv1.0_2039780","Conserved"
"TraesPARA_EIv1.0_2039830","Conserved"
"TraesPARA_EIv1.0_2039850","Conserved"
"TraesPARA_EIv1.0_2039910","Ambiguous"
"TraesPARA_EIv1.0_2039970","Conserved"
"TraesPARA_EIv1.0_2040110","Conserved"
"TraesPARA_EIv1.0_2040190","Conserved"
"TraesPARA_EIv1.0_2040240","Conserved"
"TraesPARA_EIv1.0_2040310","Ambiguous"
"TraesPARA_EIv1.0_2040340","Ambiguous"
"TraesPARA_EIv1.0_2040410","Ambiguous"
"TraesPARA_EIv1.0_2040440","Ambiguous"
"TraesPARA_EIv1.0_2040530","Ambiguous"
"TraesPARA_EIv1.0_2040860","Conserved"
"TraesPARA_EIv1.0_2040910","Ambiguous"
"TraesPARA_EIv1.0_2040920","Conserved"
"TraesPARA_EIv1.0_2041020","Ambiguous"
"TraesPARA_EIv1.0_2041200","Ambiguous"
"TraesPARA_EIv1.0_2041370","Ambiguous"
"TraesPARA_EIv1.0_2041540","Conserved"
"TraesPARA_EIv1.0_2041550","Conserved"
"TraesPARA_EIv1.0_2041710","Trans only"
"TraesPARA_EIv1.0_2041780","Ambiguous"
"TraesPARA_EIv1.0_2041790","Ambiguous"
"TraesPARA_EIv1.0_2043230","Ambiguous"
"TraesPARA_EIv1.0_2043340","Cis + trans"
"TraesPARA_EIv1.0_2043510","Conserved"
"TraesPARA_EIv1.0_2043540","Ambiguous"
"TraesPARA_EIv1.0_2043560","Conserved"
"TraesPARA_EIv1.0_2043790","Ambiguous"
"TraesPARA_EIv1.0_2043810","Ambiguous"
"TraesPARA_EIv1.0_2043900","Ambiguous"
"TraesPARA_EIv1.0_2044290","Conserved"
"TraesPARA_EIv1.0_2044300","Conserved"
"TraesPARA_EIv1.0_2044570","Conserved"
"TraesPARA_EIv1.0_2044780","Ambiguous"
"TraesPARA_EIv1.0_2044790","Conserved"
"TraesPARA_EIv1.0_2044830","Conserved"
"TraesPARA_EIv1.0_2044890","Ambiguous"
"TraesPARA_EIv1.0_2044980","Conserved"
"TraesPARA_EIv1.0_2045080","Conserved"
"TraesPARA_EIv1.0_2045170","Conserved"
"TraesPARA_EIv1.0_2045180","Conserved"
"TraesPARA_EIv1.0_2045200","Conserved"
"TraesPARA_EIv1.0_2045210","Ambiguous"
"TraesPARA_EIv1.0_2045230","Ambiguous"
"TraesPARA_EIv1.0_2045390","Ambiguous"
"TraesPARA_EIv1.0_2045400","Ambiguous"
"TraesPARA_EIv1.0_2045540","Conserved"
"TraesPARA_EIv1.0_2045790","Conserved"
"TraesPARA_EIv1.0_2045840","Conserved"
"TraesPARA_EIv1.0_2046050","Ambiguous"
"TraesPARA_EIv1.0_2046160","Conserved"
"TraesPARA_EIv1.0_2046250","Conserved"
"TraesPARA_EIv1.0_2046520","Conserved"
"TraesPARA_EIv1.0_2046950","Conserved"
"TraesPARA_EIv1.0_2047440","Conserved"
"TraesPARA_EIv1.0_2047470","Ambiguous"
"TraesPARA_EIv1.0_2047800","Cis only"
"TraesPARA_EIv1.0_2047970","Ambiguous"
"TraesPARA_EIv1.0_2048640","Conserved"
"TraesPARA_EIv1.0_2048670","Ambiguous"
"TraesPARA_EIv1.0_2048740","Conserved"
"TraesPARA_EIv1.0_2049000","Compensatory"
"TraesPARA_EIv1.0_2049020","Conserved"
"TraesPARA_EIv1.0_2049200","Conserved"
"TraesPARA_EIv1.0_2049340","Conserved"
"TraesPARA_EIv1.0_2049410","Ambiguous"
"TraesPARA_EIv1.0_2049470","Conserved"
"TraesPARA_EIv1.0_2050550","Conserved"
"TraesPARA_EIv1.0_2051050","Ambiguous"
"TraesPARA_EIv1.0_2051280","Conserved"
"TraesPARA_EIv1.0_2052220","Conserved"
"TraesPARA_EIv1.0_2052280","Conserved"
"TraesPARA_EIv1.0_2052340","Conserved"
"TraesPARA_EIv1.0_2052540","Conserved"
"TraesPARA_EIv1.0_2052550","Conserved"
"TraesPARA_EIv1.0_2052640","Ambiguous"
"TraesPARA_EIv1.0_2053250","Conserved"
"TraesPARA_EIv1.0_2053850","Conserved"
"TraesPARA_EIv1.0_2053970","Ambiguous"
"TraesPARA_EIv1.0_2054050","Conserved"
"TraesPARA_EIv1.0_2054280","Conserved"
"TraesPARA_EIv1.0_2054400","Conserved"
"TraesPARA_EIv1.0_2056350","Conserved"
"TraesPARA_EIv1.0_2056570","Ambiguous"
"TraesPARA_EIv1.0_2056810","Ambiguous"
"TraesPARA_EIv1.0_2057280","Conserved"
"TraesPARA_EIv1.0_2058040","Ambiguous"
"TraesPARA_EIv1.0_2058580","Conserved"
"TraesPARA_EIv1.0_2058620","Ambiguous"
"TraesPARA_EIv1.0_2058710","Conserved"
"TraesPARA_EIv1.0_2058790","Conserved"
"TraesPARA_EIv1.0_2059140","Conserved"
"TraesPARA_EIv1.0_2059270","Conserved"
"TraesPARA_EIv1.0_2059330","Conserved"
"TraesPARA_EIv1.0_2059620","Ambiguous"
"TraesPARA_EIv1.0_2060990","Conserved"
"TraesPARA_EIv1.0_2061080","Conserved"
"TraesPARA_EIv1.0_2061460","Conserved"
"TraesPARA_EIv1.0_2061610","Conserved"
"TraesPARA_EIv1.0_2061620","Ambiguous"
"TraesPARA_EIv1.0_2061860","Ambiguous"
"TraesPARA_EIv1.0_2062060","Ambiguous"
"TraesPARA_EIv1.0_2062160","Conserved"
"TraesPARA_EIv1.0_2062490","Ambiguous"
"TraesPARA_EIv1.0_2062600","Conserved"
"TraesPARA_EIv1.0_2062720","Conserved"
"TraesPARA_EIv1.0_2063300","Ambiguous"
"TraesPARA_EIv1.0_2063340","Conserved"
"TraesPARA_EIv1.0_2063940","Ambiguous"
"TraesPARA_EIv1.0_2063990","Conserved"
"TraesPARA_EIv1.0_2064210","Ambiguous"
"TraesPARA_EIv1.0_2064250","Ambiguous"
"TraesPARA_EIv1.0_2064370","Ambiguous"
"TraesPARA_EIv1.0_2064410","Ambiguous"
"TraesPARA_EIv1.0_2064430","Conserved"
"TraesPARA_EIv1.0_2064580","Conserved"
"TraesPARA_EIv1.0_2064590","Ambiguous"
"TraesPARA_EIv1.0_2064890","Ambiguous"
"TraesPARA_EIv1.0_2064980","Conserved"
"TraesPARA_EIv1.0_2065170","Conserved"
"TraesPARA_EIv1.0_2065190","Conserved"
"TraesPARA_EIv1.0_2065210","Ambiguous"
"TraesPARA_EIv1.0_2065270","Conserved"
"TraesPARA_EIv1.0_2065290","Conserved"
"TraesPARA_EIv1.0_2065330","Conserved"
"TraesPARA_EIv1.0_2065340","Trans only"
"TraesPARA_EIv1.0_2065410","Conserved"
"TraesPARA_EIv1.0_2065530","Ambiguous"
"TraesPARA_EIv1.0_2065670","Conserved"
"TraesPARA_EIv1.0_2065700","Ambiguous"
"TraesPARA_EIv1.0_2065830","Conserved"
"TraesPARA_EIv1.0_2065890","Ambiguous"
"TraesPARA_EIv1.0_2066000","Trans only"
"TraesPARA_EIv1.0_2066130","Conserved"
"TraesPARA_EIv1.0_2067010","Ambiguous"
"TraesPARA_EIv1.0_2067060","Conserved"
"TraesPARA_EIv1.0_2067070","Ambiguous"
"TraesPARA_EIv1.0_2067210","Conserved"
"TraesPARA_EIv1.0_2067250","Conserved"
"TraesPARA_EIv1.0_2067390","Conserved"
"TraesPARA_EIv1.0_2067430","Conserved"
"TraesPARA_EIv1.0_2067640","Conserved"
"TraesPARA_EIv1.0_2067940","Conserved"
"TraesPARA_EIv1.0_2068130","Conserved"
"TraesPARA_EIv1.0_2068230","Conserved"
"TraesPARA_EIv1.0_2068270","Conserved"
"TraesPARA_EIv1.0_2068320","Conserved"
"TraesPARA_EIv1.0_2068500","Conserved"
"TraesPARA_EIv1.0_2068530","Conserved"
"TraesPARA_EIv1.0_2068560","Conserved"
"TraesPARA_EIv1.0_2068570","Ambiguous"
"TraesPARA_EIv1.0_2068590","Conserved"
"TraesPARA_EIv1.0_2068670","Conserved"
"TraesPARA_EIv1.0_2068930","Conserved"
"TraesPARA_EIv1.0_2068940","Ambiguous"
"TraesPARA_EIv1.0_2069030","Conserved"
"TraesPARA_EIv1.0_2069050","Conserved"
"TraesPARA_EIv1.0_2069080","Conserved"
"TraesPARA_EIv1.0_2069130","Ambiguous"
"TraesPARA_EIv1.0_2069260","Ambiguous"
"TraesPARA_EIv1.0_2069280","Conserved"
"TraesPARA_EIv1.0_2070100","Ambiguous"
"TraesPARA_EIv1.0_2070440","Conserved"
"TraesPARA_EIv1.0_2071670","Conserved"
"TraesPARA_EIv1.0_2071700","Ambiguous"
"TraesPARA_EIv1.0_2073020","Conserved"
"TraesPARA_EIv1.0_2073210","Conserved"
"TraesPARA_EIv1.0_2073260","Conserved"
"TraesPARA_EIv1.0_2073460","Ambiguous"
"TraesPARA_EIv1.0_2073480","Ambiguous"
"TraesPARA_EIv1.0_2073660","Ambiguous"
"TraesPARA_EIv1.0_2073700","Conserved"
"TraesPARA_EIv1.0_2073790","Conserved"
"TraesPARA_EIv1.0_2073850","Ambiguous"
"TraesPARA_EIv1.0_2073860","Conserved"
"TraesPARA_EIv1.0_2073880","Trans only"
"TraesPARA_EIv1.0_2073950","Conserved"
"TraesPARA_EIv1.0_2074060","Conserved"
"TraesPARA_EIv1.0_2074220","Conserved"
"TraesPARA_EIv1.0_2074320","Ambiguous"
"TraesPARA_EIv1.0_2074350","Conserved"
"TraesPARA_EIv1.0_2074440","Ambiguous"
"TraesPARA_EIv1.0_2074550","Conserved"
"TraesPARA_EIv1.0_2074710","Conserved"
"TraesPARA_EIv1.0_2074860","Conserved"
"TraesPARA_EIv1.0_2074930","Conserved"
"TraesPARA_EIv1.0_2074940","Ambiguous"
"TraesPARA_EIv1.0_2075170","Conserved"
"TraesPARA_EIv1.0_2075380","Conserved"
"TraesPARA_EIv1.0_2075460","Conserved"
"TraesPARA_EIv1.0_2075590","Ambiguous"
"TraesPARA_EIv1.0_2075630","Ambiguous"
"TraesPARA_EIv1.0_2075640","Conserved"
"TraesPARA_EIv1.0_2075680","Conserved"
"TraesPARA_EIv1.0_2075810","Ambiguous"
"TraesPARA_EIv1.0_2075860","Ambiguous"
"TraesPARA_EIv1.0_2075880","Conserved"
"TraesPARA_EIv1.0_2075970","Conserved"
"TraesPARA_EIv1.0_2076040","Conserved"
"TraesPARA_EIv1.0_2076480","Conserved"
"TraesPARA_EIv1.0_2076570","Ambiguous"
"TraesPARA_EIv1.0_2076590","Conserved"
"TraesPARA_EIv1.0_2076750","Trans only"
"TraesPARA_EIv1.0_2076770","Conserved"
"TraesPARA_EIv1.0_2077180","Conserved"
"TraesPARA_EIv1.0_2078330","Ambiguous"
"TraesPARA_EIv1.0_2078600","Conserved"
"TraesPARA_EIv1.0_2079310","Ambiguous"
"TraesPARA_EIv1.0_2080070","Conserved"
"TraesPARA_EIv1.0_2082870","Trans only"
"TraesPARA_EIv1.0_2082950","Trans only"
"TraesPARA_EIv1.0_2082960","Conserved"
"TraesPARA_EIv1.0_2083060","Conserved"
"TraesPARA_EIv1.0_2083130","Ambiguous"
"TraesPARA_EIv1.0_2083370","Conserved"
"TraesPARA_EIv1.0_2083490","Conserved"
"TraesPARA_EIv1.0_2083510","Conserved"
"TraesPARA_EIv1.0_2084220","Ambiguous"
"TraesPARA_EIv1.0_2084240","Conserved"
"TraesPARA_EIv1.0_2085510","Conserved"
"TraesPARA_EIv1.0_2086840","Conserved"
"TraesPARA_EIv1.0_2087880","Ambiguous"
"TraesPARA_EIv1.0_2088570","Ambiguous"
"TraesPARA_EIv1.0_2088700","Ambiguous"
"TraesPARA_EIv1.0_2088780","Ambiguous"
"TraesPARA_EIv1.0_2088830","Ambiguous"
"TraesPARA_EIv1.0_2088930","Conserved"
"TraesPARA_EIv1.0_2089020","Ambiguous"
"TraesPARA_EIv1.0_2089090","Ambiguous"
"TraesPARA_EIv1.0_2089210","Conserved"
"TraesPARA_EIv1.0_2089220","Conserved"
"TraesPARA_EIv1.0_2089430","Conserved"
"TraesPARA_EIv1.0_2089440","Ambiguous"
"TraesPARA_EIv1.0_2089460","Ambiguous"
"TraesPARA_EIv1.0_2089490","Conserved"
"TraesPARA_EIv1.0_2089790","Conserved"
"TraesPARA_EIv1.0_2089860","Conserved"
"TraesPARA_EIv1.0_2089870","Conserved"
"TraesPARA_EIv1.0_2089910","Conserved"
"TraesPARA_EIv1.0_2089960","Conserved"
"TraesPARA_EIv1.0_2090030","Conserved"
"TraesPARA_EIv1.0_2090090","Ambiguous"
"TraesPARA_EIv1.0_2090140","Ambiguous"
"TraesPARA_EIv1.0_2090540","Cis + trans"
"TraesPARA_EIv1.0_2090750","Ambiguous"
"TraesPARA_EIv1.0_2090920","Conserved"
"TraesPARA_EIv1.0_2091070","Ambiguous"
"TraesPARA_EIv1.0_2091420","Conserved"
"TraesPARA_EIv1.0_2091650","Trans only"
"TraesPARA_EIv1.0_2091750","Conserved"
"TraesPARA_EIv1.0_2091770","Ambiguous"
"TraesPARA_EIv1.0_2091800","Conserved"
"TraesPARA_EIv1.0_2091870","Ambiguous"
"TraesPARA_EIv1.0_2092050","Ambiguous"
"TraesPARA_EIv1.0_2092130","Ambiguous"
"TraesPARA_EIv1.0_2092270","Ambiguous"
"TraesPARA_EIv1.0_2092390","Conserved"
"TraesPARA_EIv1.0_2092490","Conserved"
"TraesPARA_EIv1.0_2092570","Trans only"
"TraesPARA_EIv1.0_2092780","Ambiguous"
"TraesPARA_EIv1.0_2092790","Ambiguous"
"TraesPARA_EIv1.0_2092820","Ambiguous"
"TraesPARA_EIv1.0_2092830","Ambiguous"
"TraesPARA_EIv1.0_2092880","Ambiguous"
"TraesPARA_EIv1.0_2092990","Trans only"
"TraesPARA_EIv1.0_2093050","Ambiguous"
"TraesPARA_EIv1.0_2093520","Conserved"
"TraesPARA_EIv1.0_2093530","Ambiguous"
"TraesPARA_EIv1.0_2093720","Ambiguous"
"TraesPARA_EIv1.0_2093790","Conserved"
"TraesPARA_EIv1.0_2093800","Ambiguous"
"TraesPARA_EIv1.0_2093960","Cis + trans"
"TraesPARA_EIv1.0_2093980","Ambiguous"
"TraesPARA_EIv1.0_2094040","Ambiguous"
"TraesPARA_EIv1.0_2094070","Ambiguous"
"TraesPARA_EIv1.0_2094230","Ambiguous"
"TraesPARA_EIv1.0_2094800","Ambiguous"
"TraesPARA_EIv1.0_2094850","Conserved"
"TraesPARA_EIv1.0_2095400","Conserved"
"TraesPARA_EIv1.0_2095430","Ambiguous"
"TraesPARA_EIv1.0_2095440","Ambiguous"
"TraesPARA_EIv1.0_2095470","Ambiguous"
"TraesPARA_EIv1.0_2095580","Conserved"
"TraesPARA_EIv1.0_2095840","Conserved"
"TraesPARA_EIv1.0_2096280","Conserved"
"TraesPARA_EIv1.0_2096380","Trans only"
"TraesPARA_EIv1.0_2096590","Ambiguous"
"TraesPARA_EIv1.0_2096670","Ambiguous"
"TraesPARA_EIv1.0_2096730","Ambiguous"
"TraesPARA_EIv1.0_2096890","Ambiguous"
"TraesPARA_EIv1.0_2096940","Ambiguous"
"TraesPARA_EIv1.0_2097040","Conserved"
"TraesPARA_EIv1.0_2097330","Conserved"
"TraesPARA_EIv1.0_2097830","Ambiguous"
"TraesPARA_EIv1.0_2097900","Ambiguous"
"TraesPARA_EIv1.0_2097940","Conserved"
"TraesPARA_EIv1.0_2097950","Conserved"
"TraesPARA_EIv1.0_2098030","Ambiguous"
"TraesPARA_EIv1.0_2098070","Conserved"
"TraesPARA_EIv1.0_2098080","Ambiguous"
"TraesPARA_EIv1.0_2098160","Ambiguous"
"TraesPARA_EIv1.0_2098620","Conserved"
"TraesPARA_EIv1.0_2098910","Ambiguous"
"TraesPARA_EIv1.0_2098930","Conserved"
"TraesPARA_EIv1.0_2099110","Conserved"
"TraesPARA_EIv1.0_2099200","Cis + trans"
"TraesPARA_EIv1.0_2099210","Ambiguous"
"TraesPARA_EIv1.0_2099250","Trans only"
"TraesPARA_EIv1.0_2099270","Conserved"
"TraesPARA_EIv1.0_2099340","Ambiguous"
"TraesPARA_EIv1.0_2099390","Conserved"
"TraesPARA_EIv1.0_2099410","Ambiguous"
"TraesPARA_EIv1.0_2099470","Trans only"
"TraesPARA_EIv1.0_2099530","Conserved"
"TraesPARA_EIv1.0_2100710","Conserved"
"TraesPARA_EIv1.0_2100750","Conserved"
"TraesPARA_EIv1.0_2100800","Conserved"
"TraesPARA_EIv1.0_2100860","Ambiguous"
"TraesPARA_EIv1.0_2101370","Conserved"
"TraesPARA_EIv1.0_2102840","Conserved"
"TraesPARA_EIv1.0_2102930","Ambiguous"
"TraesPARA_EIv1.0_2103190","Conserved"
"TraesPARA_EIv1.0_2103640","Ambiguous"
"TraesPARA_EIv1.0_2103980","Ambiguous"
"TraesPARA_EIv1.0_2104440","Ambiguous"
"TraesPARA_EIv1.0_2104460","Conserved"
"TraesPARA_EIv1.0_2104760","Conserved"
"TraesPARA_EIv1.0_2104810","Conserved"
"TraesPARA_EIv1.0_2105030","Ambiguous"
"TraesPARA_EIv1.0_2106170","Ambiguous"
"TraesPARA_EIv1.0_2106190","Ambiguous"
"TraesPARA_EIv1.0_2106260","Ambiguous"
"TraesPARA_EIv1.0_2106590","Conserved"
"TraesPARA_EIv1.0_2108040","Conserved"
"TraesPARA_EIv1.0_2108360","Conserved"
"TraesPARA_EIv1.0_2108450","Cis only"
"TraesPARA_EIv1.0_2108460","Trans only"
"TraesPARA_EIv1.0_2108470","Ambiguous"
"TraesPARA_EIv1.0_2108650","Conserved"
"TraesPARA_EIv1.0_2108860","Ambiguous"
"TraesPARA_EIv1.0_2108930","Ambiguous"
"TraesPARA_EIv1.0_2110700","Conserved"
"TraesPARA_EIv1.0_2111060","Conserved"
"TraesPARA_EIv1.0_2111140","Conserved"
"TraesPARA_EIv1.0_2112250","Ambiguous"
"TraesPARA_EIv1.0_2112500","Trans only"
"TraesPARA_EIv1.0_2112530","Cis only"
"TraesPARA_EIv1.0_2112740","Ambiguous"
"TraesPARA_EIv1.0_2112820","Conserved"
"TraesPARA_EIv1.0_2113030","Conserved"
"TraesPARA_EIv1.0_2113140","Conserved"
"TraesPARA_EIv1.0_2113160","Conserved"
"TraesPARA_EIv1.0_2113170","Ambiguous"
"TraesPARA_EIv1.0_2113210","Conserved"
"TraesPARA_EIv1.0_2113230","Trans only"
"TraesPARA_EIv1.0_2113410","Ambiguous"
"TraesPARA_EIv1.0_2113820","Conserved"
"TraesPARA_EIv1.0_2113960","Ambiguous"
"TraesPARA_EIv1.0_2113970","Trans only"
"TraesPARA_EIv1.0_2114030","Trans only"
"TraesPARA_EIv1.0_2114050","Conserved"
"TraesPARA_EIv1.0_2115240","Ambiguous"
"TraesPARA_EIv1.0_2115300","Conserved"
"TraesPARA_EIv1.0_2115350","Conserved"
"TraesPARA_EIv1.0_2115360","Ambiguous"
"TraesPARA_EIv1.0_2115410","Conserved"
"TraesPARA_EIv1.0_2115580","Ambiguous"
"TraesPARA_EIv1.0_2116080","Ambiguous"
"TraesPARA_EIv1.0_2116340","Conserved"
"TraesPARA_EIv1.0_2116640","Cis only"
"TraesPARA_EIv1.0_2117320","Trans only"
"TraesPARA_EIv1.0_2117640","Ambiguous"
"TraesPARA_EIv1.0_2117670","Conserved"
"TraesPARA_EIv1.0_2119510","Trans only"
"TraesPARA_EIv1.0_2119530","Trans only"
"TraesPARA_EIv1.0_2119540","Trans only"
"TraesPARA_EIv1.0_2120090","Trans only"
"TraesPARA_EIv1.0_2120400","Ambiguous"
"TraesPARA_EIv1.0_2120410","Ambiguous"
"TraesPARA_EIv1.0_2120540","Conserved"
"TraesPARA_EIv1.0_2120660","Ambiguous"
"TraesPARA_EIv1.0_2120670","Conserved"
"TraesPARA_EIv1.0_2120820","Ambiguous"
"TraesPARA_EIv1.0_2120840","Conserved"
"TraesPARA_EIv1.0_2121100","Conserved"
"TraesPARA_EIv1.0_2121140","Conserved"
"TraesPARA_EIv1.0_2121210","Conserved"
"TraesPARA_EIv1.0_2121420","Conserved"
"TraesPARA_EIv1.0_2121800","Ambiguous"
"TraesPARA_EIv1.0_2121970","Conserved"
"TraesPARA_EIv1.0_2121980","Ambiguous"
"TraesPARA_EIv1.0_2121990","Ambiguous"
"TraesPARA_EIv1.0_2122010","Conserved"
"TraesPARA_EIv1.0_2122160","Trans only"
"TraesPARA_EIv1.0_2122180","Conserved"
"TraesPARA_EIv1.0_2122230","Ambiguous"
"TraesPARA_EIv1.0_2122700","Ambiguous"
"TraesPARA_EIv1.0_2122980","Conserved"
"TraesPARA_EIv1.0_2123140","Conserved"
"TraesPARA_EIv1.0_2123150","Ambiguous"
"TraesPARA_EIv1.0_2123400","Ambiguous"
"TraesPARA_EIv1.0_2123420","Trans only"
"TraesPARA_EIv1.0_2123600","Trans only"
"TraesPARA_EIv1.0_2123680","Ambiguous"
"TraesPARA_EIv1.0_2123940","Conserved"
"TraesPARA_EIv1.0_2124000","Conserved"
"TraesPARA_EIv1.0_2124010","Conserved"
"TraesPARA_EIv1.0_2124310","Conserved"
"TraesPARA_EIv1.0_2124490","Ambiguous"
"TraesPARA_EIv1.0_2124740","Trans only"
"TraesPARA_EIv1.0_2124750","Trans only"
"TraesPARA_EIv1.0_2124840","Ambiguous"
"TraesPARA_EIv1.0_2124900","Ambiguous"
"TraesPARA_EIv1.0_2124910","Trans only"
"TraesPARA_EIv1.0_2124920","Conserved"
"TraesPARA_EIv1.0_2124930","Ambiguous"
"TraesPARA_EIv1.0_2125000","Ambiguous"
"TraesPARA_EIv1.0_2125030","Conserved"
"TraesPARA_EIv1.0_2125290","Trans only"
"TraesPARA_EIv1.0_2125320","Ambiguous"
"TraesPARA_EIv1.0_2126580","Ambiguous"
"TraesPARA_EIv1.0_2126630","Ambiguous"
"TraesPARA_EIv1.0_2126750","Ambiguous"
"TraesPARA_EIv1.0_2126770","Trans only"
"TraesPARA_EIv1.0_2126780","Conserved"
"TraesPARA_EIv1.0_2126800","Conserved"
"TraesPARA_EIv1.0_2126810","Ambiguous"
"TraesPARA_EIv1.0_2126900","Conserved"
"TraesPARA_EIv1.0_2127060","Ambiguous"
"TraesPARA_EIv1.0_2127070","Conserved"
"TraesPARA_EIv1.0_2127080","Trans only"
"TraesPARA_EIv1.0_2127100","Conserved"
"TraesPARA_EIv1.0_2127110","Conserved"
"TraesPARA_EIv1.0_2127150","Trans only"
"TraesPARA_EIv1.0_2127160","Ambiguous"
"TraesPARA_EIv1.0_2127210","Ambiguous"
"TraesPARA_EIv1.0_2127510","Ambiguous"
"TraesPARA_EIv1.0_2127580","Conserved"
"TraesPARA_EIv1.0_2127860","Cis only"
"TraesPARA_EIv1.0_2127880","Ambiguous"
"TraesPARA_EIv1.0_2128610","Ambiguous"
"TraesPARA_EIv1.0_2128890","Ambiguous"
"TraesPARA_EIv1.0_2128900","Ambiguous"
"TraesPARA_EIv1.0_2128910","Conserved"
"TraesPARA_EIv1.0_2128920","Ambiguous"
"TraesPARA_EIv1.0_2128940","Ambiguous"
"TraesPARA_EIv1.0_2129850","Conserved"
"TraesPARA_EIv1.0_2131300","Ambiguous"
"TraesPARA_EIv1.0_2131600","Conserved"
"TraesPARA_EIv1.0_2133520","Ambiguous"
"TraesPARA_EIv1.0_2135050","Ambiguous"
"TraesPARA_EIv1.0_2135190","Ambiguous"
"TraesPARA_EIv1.0_2136800","Conserved"
"TraesPARA_EIv1.0_2138170","Conserved"
"TraesPARA_EIv1.0_2138460","Conserved"
"TraesPARA_EIv1.0_2141030","Trans only"
"TraesPARA_EIv1.0_2141990","Conserved"
"TraesPARA_EIv1.0_2142010","Ambiguous"
"TraesPARA_EIv1.0_2144290","Ambiguous"
"TraesPARA_EIv1.0_2146260","Conserved"
"TraesPARA_EIv1.0_2146480","Conserved"
"TraesPARA_EIv1.0_2147920","Ambiguous"
"TraesPARA_EIv1.0_2148860","Ambiguous"
"TraesPARA_EIv1.0_2151020","Conserved"
"TraesPARA_EIv1.0_2151150","Conserved"
"TraesPARA_EIv1.0_2153270","Conserved"
"TraesPARA_EIv1.0_2153320","Conserved"
"TraesPARA_EIv1.0_2153570","Conserved"
"TraesPARA_EIv1.0_2154030","Conserved"
"TraesPARA_EIv1.0_2157350","Ambiguous"
"TraesPARA_EIv1.0_2159300","Trans only"
"TraesPARA_EIv1.0_2159530","Ambiguous"
"TraesPARA_EIv1.0_2159720","Ambiguous"
