"gene","category"
"TraesCS1B03G0730400","Trans only"
"TraesCS1B03G0731200","Conserved"
"TraesCS1B03G0731800","Conserved"
"TraesCS1B03G0732700","Cis + trans"
"TraesCS1B03G0733000","Conserved"
"TraesCS1B03G0733100","Ambiguous"
"TraesCS1B03G0733900","Ambiguous"
"TraesCS1B03G0734100","Ambiguous"
"TraesCS1B03G0734300","Conserved"
"TraesCS1B03G0734800","Conserved"
"TraesCS1B03G0737500","Conserved"
"TraesCS1B03G0738800","Conserved"
"TraesCS1B03G0739200","Ambiguous"
"TraesCS1B03G0741000","Ambiguous"
"TraesCS1B03G0741600","Conserved"
"TraesCS1B03G0741900","Conserved"
"TraesCS1B03G0745200","Ambiguous"
"TraesCS1B03G0745900","Conserved"
"TraesCS1B03G0746000","Conserved"
"TraesCS1B03G0748200","Ambiguous"
"TraesCS1B03G0749400","Ambiguous"
"TraesCS1B03G0749800","Conserved"
"TraesCS1B03G0750000","Conserved"
"TraesCS1B03G0750100","Ambiguous"
"TraesCS1B03G0750300","Conserved"
"TraesCS1B03G0753800","Ambiguous"
"TraesCS1B03G0754200","Ambiguous"
"TraesCS1B03G0754300","Conserved"
"TraesCS1B03G0756000","Conserved"
"TraesCS1B03G0756500","Conserved"
"TraesCS1B03G0758600","Conserved"
"TraesCS1B03G0758900","Conserved"
"TraesCS1B03G0761100","Conserved"
"TraesCS1B03G0761600","Ambiguous"
"TraesCS1B03G0764800","Conserved"
"TraesCS1B03G0765200","Conserved"
"TraesCS1B03G0766200","Conserved"
"TraesCS1B03G0766500","Trans only"
"TraesCS1B03G0766700","Ambiguous"
"TraesCS1B03G0768600","Conserved"
"TraesCS1B03G0769500","Conserved"
"TraesCS1B03G0771000","Ambiguous"
"TraesCS1B03G0789600","Ambiguous"
"TraesCS1B03G0790600","Ambiguous"
"TraesCS1B03G0791600","Ambiguous"
"TraesCS1B03G0794000","Ambiguous"
"TraesCS1B03G0794700","Conserved"
"TraesCS1B03G0796700","Ambiguous"
"TraesCS1B03G0803000","Ambiguous"
"TraesCS1B03G0587600","Conserved"
"TraesCS1B03G0806900","Ambiguous"
"TraesCS1B03G0808500","Ambiguous"
"TraesCS1B03G0809200","Ambiguous"
"TraesCS1B03G0809400","Ambiguous"
"TraesCS1B03G0812200","Ambiguous"
"TraesCS1B03G0812400","Conserved"
"TraesCS1B03G0812500","Ambiguous"
"TraesCS1B03G0812700","Ambiguous"
"TraesCS1B03G0813000","Conserved"
"TraesCS1B03G0814000","Ambiguous"
"TraesCS1B03G0814100","Ambiguous"
"TraesCS1B03G0828400","Conserved"
"TraesCS1B03G0832300","Conserved"
"TraesCS1B03G0835000","Conserved"
"TraesCS1B03G0840600","Ambiguous"
"TraesCS1B03G0851200","Ambiguous"
"TraesCS1B03G0852700","Conserved"
"TraesCS1B03G0591000","Conserved"
"TraesCS1B03G0861700","Conserved"
"TraesCS1B03G0868300","Conserved"
"TraesCS1B03G0871200","Conserved"
"TraesCS1B03G0873500","Conserved"
"TraesCS1B03G0591700","Ambiguous"
"TraesCS1B03G0876200","Conserved"
"TraesCS1B03G0592200","Conserved"
"TraesCS1B03G0882300","Ambiguous"
"TraesCS1B03G0592400","Ambiguous"
"TraesCS1B03G0885100","Conserved"
"TraesCS1B03G0886600","Conserved"
"TraesCS1B03G0889300","Ambiguous"
"TraesCS1B03G0892400","Conserved"
"TraesCS1B03G0896200","Conserved"
"TraesCS1B03G0897500","Conserved"
"TraesCS1B03G0897700","Ambiguous"
"TraesCS1B03G0904500","Conserved"
"TraesCS1B03G0916100","Ambiguous"
"TraesCS1B03G0922300","Ambiguous"
"TraesCS1B03G0929600","Ambiguous"
"TraesCS1B03G0930600","Conserved"
"TraesCS1B03G0931000","Ambiguous"
"TraesCS1B03G0931100","Conserved"
"TraesCS1B03G0931500","Conserved"
"TraesCS1B03G0934600","Conserved"
"TraesCS1B03G0934900","Conserved"
"TraesCS1B03G0935500","Ambiguous"
"TraesCS1B03G0938300","Ambiguous"
"TraesCS1B03G0938800","Ambiguous"
"TraesCS1B03G0940900","Ambiguous"
"TraesCS1B03G0944600","Ambiguous"
"TraesCS1B03G0945100","Ambiguous"
"TraesCS1B03G0945200","Conserved"
"TraesCS1B03G0945300","Conserved"
"TraesCS1B03G0947300","Ambiguous"
"TraesCS1B03G0947900","Ambiguous"
"TraesCS1B03G0948200","Ambiguous"
"TraesCS1B03G0949700","Conserved"
"TraesCS1B03G0594300","Conserved"
"TraesCS1B03G0950500","Conserved"
"TraesCS1B03G0959000","Conserved"
"TraesCS1B03G0960200","Conserved"
"TraesCS1B03G0960800","Conserved"
"TraesCS1B03G0962300","Conserved"
"TraesCS1B03G0962400","Conserved"
"TraesCS1B03G0963300","Ambiguous"
"TraesCS1B03G0971600","Ambiguous"
"TraesCS1B03G0974500","Trans only"
"TraesCS1B03G0596600","Conserved"
"TraesCS1B03G0982500","Conserved"
"TraesCS1B03G0982800","Ambiguous"
"TraesCS1B03G0983700","Conserved"
"TraesCS1B03G0984800","Conserved"
"TraesCS1B03G0986900","Conserved"
"TraesCS1B03G0989400","Conserved"
"TraesCS1B03G0990500","Conserved"
"TraesCS1B03G0597800","Conserved"
"TraesCS1B03G0994200","Ambiguous"
"TraesCS1B03G0994700","Ambiguous"
"TraesCS1B03G0996300","Conserved"
"TraesCS1B03G0598300","Conserved"
"TraesCS1B03G1003300","Conserved"
"TraesCS1B03G1014800","Ambiguous"
"TraesCS1B03G1017900","Ambiguous"
"TraesCS1B03G1018600","Ambiguous"
"TraesCS1B03G1018900","Conserved"
"TraesCS1B03G1019800","Conserved"
"TraesCS1B03G1019900","Conserved"
"TraesCS1B03G1021800","Ambiguous"
"TraesCS1B03G1022100","Conserved"
"TraesCS1B03G1036600","Conserved"
"TraesCS1B03G1036800","Ambiguous"
"TraesCS1B03G0600400","Conserved"
"TraesCS1B03G1054000","Conserved"
"TraesCS1B03G0601000","Conserved"
"TraesCS1B03G1056900","Trans only"
"TraesCS1B03G1080900","Conserved"
"TraesCS1B03G1081500","Ambiguous"
"TraesCS1B03G1081600","Ambiguous"
"TraesCS1B03G1081800","Cis × trans"
"TraesCS1B03G1083000","Conserved"
"TraesCS1B03G0601900","Ambiguous"
"TraesCS1B03G1087200","Conserved"
"TraesCS1B03G1102100","Ambiguous"
"TraesCS1B03G0603200","Ambiguous"
"TraesCS1B03G1104400","Conserved"
"TraesCS1B03G1106900","Ambiguous"
"TraesCS1B03G1118800","Ambiguous"
"TraesCS1B03G1119000","Ambiguous"
"TraesCS1B03G1119600","Ambiguous"
"TraesCS1B03G1119700","Ambiguous"
"TraesCS1B03G1120700","Cis + trans"
"TraesCS1B03G0604000","Conserved"
"TraesCS1B03G1126300","Conserved"
"TraesCS1B03G1131700","Trans only"
"TraesCS1B03G1132200","Conserved"
"TraesCS1B03G1132300","Ambiguous"
"TraesCS1B03G1133400","Conserved"
"TraesCS1B03G0604800","Ambiguous"
"TraesCS1B03G0605100","Ambiguous"
"TraesCS1B03G1139600","Trans only"
"TraesCS1B03G1144000","Conserved"
"TraesCS1B03G1150600","Conserved"
"TraesCS1B03G1153400","Conserved"
"TraesCS1B03G1155300","Ambiguous"
"TraesCS1B03G1157100","Ambiguous"
"TraesCS1B03G1157600","Conserved"
"TraesCS1B03G0606100","Ambiguous"
"TraesCS1B03G1160300","Conserved"
"TraesCS1B03G1160400","Conserved"
"TraesCS1B03G1165300","Ambiguous"
"TraesCS1B03G1166100","Cis only"
"TraesCS1B03G1166400","Ambiguous"
"TraesCS1B03G1166600","Conserved"
"TraesCS1B03G1172500","Conserved"
"TraesCS1B03G1175500","Trans only"
"TraesCS1B03G1177500","Conserved"
"TraesCS1B03G1178100","Conserved"
"TraesCS1B03G1179000","Conserved"
"TraesCS1B03G0607400","Conserved"
"TraesCS1B03G1183200","Conserved"
"TraesCS1B03G1184900","Cis only"
"TraesCS1B03G1187100","Ambiguous"
"TraesCS1B03G1187400","Ambiguous"
"TraesCS1B03G1188000","Conserved"
"TraesCS1B03G1190400","Conserved"
"TraesCS1B03G1192100","Conserved"
"TraesCS1B03G1192300","Conserved"
"TraesCS1B03G1192600","Trans only"
"TraesCS1B03G1195400","Ambiguous"
"TraesCS1B03G0607600","Conserved"
"TraesCS1B03G1197500","Ambiguous"
"TraesCS1B03G1200600","Ambiguous"
"TraesCS1B03G1200700","Conserved"
"TraesCS1B03G1201300","Ambiguous"
"TraesCS1B03G1203400","Ambiguous"
"TraesCS1B03G1204900","Ambiguous"
"TraesCS1B03G1205000","Trans only"
"TraesCS1B03G1205300","Cis + trans"
"TraesCS1B03G1205500","Compensatory"
"TraesCS1B03G1205700","Conserved"
"TraesCS1B03G1205800","Conserved"
"TraesCS1B03G1208500","Cis only"
"TraesCS1B03G1209500","Conserved"
"TraesCS1B03G1211700","Ambiguous"
"TraesCS1B03G1218900","Conserved"
"TraesCS1B03G1221300","Ambiguous"
"TraesCS1B03G1234700","Ambiguous"
"TraesCS1B03G1235000","Trans only"
"TraesCS1B03G1236400","Conserved"
"TraesCS1B03G1236800","Conserved"
"TraesCS1B03G1237600","Conserved"
"TraesCS1B03G1237800","Ambiguous"
"TraesCS1B03G1238200","Conserved"
"TraesCS1B03G1241400","Conserved"
"TraesCS1B03G1241900","Conserved"
"TraesCS1B03G1243300","Cis + trans"
"TraesCS1B03G1244600","Conserved"
"TraesCS1B03G1246400","Ambiguous"
"TraesCS1B03G1246800","Cis only"
"TraesCS1B03G1247100","Cis + trans"
"TraesCS1B03G1248500","Cis + trans"
"TraesCS1B03G1251000","Cis + trans"
"TraesCS1B03G1251400","Ambiguous"
"TraesCS1B03G1251900","Ambiguous"
"TraesCS1B03G1252000","Conserved"
"TraesCS1B03G1254800","Ambiguous"
"TraesCS1B03G1257700","Ambiguous"
"TraesCS1B03G1257800","Cis only"
"TraesCS1B03G1260800","Conserved"
"TraesCS1B03G1262600","Ambiguous"
"TraesCS1B03G1263500","Conserved"
"TraesCS1B03G1265400","Conserved"
"TraesCS1B03G0609800","Conserved"
"TraesCS1B03G1273900","Conserved"
"TraesCS1B03G1274000","Ambiguous"
"TraesCS1B03G1276100","Ambiguous"
"TraesCS1B03G1276600","Conserved"
"TraesCS1B03G0610500","Ambiguous"
"TraesCS1B03G1278900","Ambiguous"
"TraesCS1B03G1279500","Ambiguous"
"TraesCS1B03G1279700","Conserved"
"TraesCS1B03G1280000","Conserved"
"TraesCS1B03G1280800","Cis only"
"TraesCS1B03G1281500","Ambiguous"
"TraesCS1B03G1282400","Conserved"
"TraesCS1B03G1282500","Conserved"
"TraesCS1B03G0611500","Conserved"
"TraesCS1B03G0612400","Ambiguous"
"TraesCS1B03G0612700","Conserved"
"TraesCS1B03G0613500","Ambiguous"
"TraesCS1B03G0613600","Conserved"
"TraesCS1B03G0614800","Ambiguous"
"TraesCS1B03G0615000","Ambiguous"
"TraesCS1B03G0615800","Conserved"
"TraesCS1B03G0616500","Ambiguous"
"TraesCS1B03G0617600","Ambiguous"
"TraesCS1B03G0618700","Conserved"
"TraesCS1B03G0618900","Conserved"
"TraesCS1B03G0619200","Ambiguous"
"TraesCS1B03G0619700","Ambiguous"
"TraesCS1B03G0619800","Conserved"
"TraesCS1B03G0620000","Conserved"
"TraesCS1B03G0621100","Conserved"
"TraesCS1B03G0621200","Conserved"
"TraesCS1B03G0621300","Ambiguous"
"TraesCS1B03G0621600","Conserved"
"TraesCS1B03G0623800","Conserved"
"TraesCS1B03G0625000","Ambiguous"
"TraesCS1B03G0627800","Ambiguous"
"TraesCS1B03G0628600","Cis only"
"TraesCS1B03G0629000","Ambiguous"
"TraesCS1B03G0630700","Conserved"
"TraesCS1B03G0631300","Ambiguous"
"TraesCS1B03G0632100","Conserved"
"TraesCS1B03G0637900","Ambiguous"
"TraesCS1B03G0641300","Ambiguous"
"TraesCS1B03G0642600","Conserved"
"TraesCS1B03G0642900","Ambiguous"
"TraesCS1B03G0644100","Ambiguous"
"TraesCS1B03G0644600","Ambiguous"
"TraesCS1B03G0646900","Cis + trans"
"TraesCS1B03G0647000","Conserved"
"TraesCS1B03G0648500","Conserved"
"TraesCS1B03G0652600","Conserved"
"TraesCS1B03G0652900","Conserved"
"TraesCS1B03G0654100","Ambiguous"
"TraesCS1B03G0654500","Conserved"
"TraesCS1B03G0654800","Conserved"
"TraesCS1B03G0655900","Ambiguous"
"TraesCS1B03G0656000","Ambiguous"
"TraesCS1B03G0657500","Ambiguous"
"TraesCS1B03G0659600","Trans only"
"TraesCS1B03G0659900","Conserved"
"TraesCS1B03G0660100","Conserved"
"TraesCS1B03G0662800","Conserved"
"TraesCS1B03G0663400","Ambiguous"
"TraesCS1B03G0664100","Ambiguous"
"TraesCS1B03G0664400","Conserved"
"TraesCS1B03G0666600","Ambiguous"
"TraesCS1B03G0667100","Conserved"
"TraesCS1B03G0667300","Ambiguous"
"TraesCS1B03G0667500","Ambiguous"
"TraesCS1B03G0668600","Ambiguous"
"TraesCS1B03G0669400","Conserved"
"TraesCS1B03G0670800","Conserved"
"TraesCS1B03G0671400","Conserved"
"TraesCS1B03G0687800","Ambiguous"
"TraesCS1B03G0692600","Compensatory"
"TraesCS1B03G0693000","Conserved"
"TraesCS1B03G0693200","Ambiguous"
"TraesCS1B03G0698000","Conserved"
"TraesCS1B03G0705900","Ambiguous"
"TraesCS1B03G0706100","Ambiguous"
"TraesCS1B03G0710600","Conserved"
"TraesCS1D03G0044200","Ambiguous"
"TraesCS1D03G0255400","Conserved"
"TraesCS1D03G0046000","Ambiguous"
"TraesCS1D03G0049100","Conserved"
"TraesCS1D03G0054900","Cis + trans"
"TraesCS1D03G0055500","Trans only"
"TraesCS1D03G0285000","Ambiguous"
"TraesCS1D03G0285500","Ambiguous"
"TraesCS1D03G0057500","Conserved"
"TraesCS1D03G0058000","Ambiguous"
"TraesCS1D03G0060100","Ambiguous"
"TraesCS1D03G0061600","Ambiguous"
"TraesCS1D03G0298400","Conserved"
"TraesCS1D03G0064000","Ambiguous"
"TraesCS1D03G0064100","Trans only"
"TraesCS1D03G0065300","Conserved"
"TraesCS1D03G0067900","Trans only"
"TraesCS1D03G0338300","Conserved"
"TraesCS1D03G0071600","Conserved"
"TraesCS1D03G0356300","Ambiguous"
"TraesCS1D03G0078100","Trans only"
"TraesCS1D03G0080000","Ambiguous"
"TraesCS1D03G0380400","Conserved"
"TraesCS1D03G0397500","Conserved"
"TraesCS1D03G0082900","Ambiguous"
"TraesCS1D03G0083800","Conserved"
"TraesCS1D03G0083900","Conserved"
"TraesCS1D03G0403900","Ambiguous"
"TraesCS1D03G0085000","Cis + trans"
"TraesCS1D03G0408000","Ambiguous"
"TraesCS1D03G0413000","Ambiguous"
"TraesCS1D03G0008200","Conserved"
"TraesCS1D03G0009500","Conserved"
"TraesCS1D03G0100000","Ambiguous"
"TraesCS1D03G0101300","Ambiguous"
"TraesCS1D03G0010900","Conserved"
"TraesCS1D03G0012000","Conserved"
"TraesCS1D03G0118300","Ambiguous"
"TraesCS1D03G0118800","Ambiguous"
"TraesCS1D03G0119200","Conserved"
"TraesCS1D03G0119500","Ambiguous"
"TraesCS1D03G0119600","Ambiguous"
"TraesCS1D03G0123100","Conserved"
"TraesCS1D03G0123600","Ambiguous"
"TraesCS1D03G0125300","Conserved"
"TraesCS1D03G0127000","Ambiguous"
"TraesCS1D03G0128200","Conserved"
"TraesCS1D03G0128700","Ambiguous"
"TraesCS1D03G0129100","Conserved"
"TraesCS1D03G0130600","Ambiguous"
"TraesCS1D03G0133500","Ambiguous"
"TraesCS1D03G0138400","Ambiguous"
"TraesCS1D03G0143400","Ambiguous"
"TraesCS1D03G0144300","Ambiguous"
"TraesCS1D03G0148700","Compensatory"
"TraesCS1D03G0150100","Ambiguous"
"TraesCS1D03G0151400","Ambiguous"
"TraesCS1D03G0151500","Ambiguous"
"TraesCS1D03G0152900","Conserved"
"TraesCS1D03G0153100","Conserved"
"TraesCS1D03G0183800","Ambiguous"
"TraesCS1D03G0189600","Ambiguous"
"TraesCS1D03G0191300","Conserved"
"TraesCS1D03G0197000","Conserved"
"TraesCS1D03G0030900","Cis only"
"TraesCS1D03G0203800","Conserved"
"TraesCS1D03G0221100","Conserved"
"TraesCS1D03G0239900","Ambiguous"
"TraesCS1D03G0241800","Ambiguous"
"TraesCS1D03G0615600","Conserved"
"TraesCS1D03G0625700","Ambiguous"
"TraesCS1D03G0640900","Ambiguous"
"TraesCS1D03G0647400","Conserved"
"TraesCS1D03G0663100","Ambiguous"
"TraesCS1D03G0681600","Ambiguous"
"TraesCS1D03G0683600","Conserved"
"TraesCS1D03G0686400","Conserved"
"TraesCS1D03G0705400","Ambiguous"
"TraesCS1D03G0712200","Conserved"
"TraesCS1D03G0733000","Conserved"
"TraesCS1D03G0741100","Conserved"
"TraesCS1D03G0741400","Compensatory"
"TraesCS1D03G0742300","Ambiguous"
"TraesCS1D03G0742700","Conserved"
"TraesCS1D03G0744800","Ambiguous"
"TraesCS1D03G0747700","Ambiguous"
"TraesCS1D03G0749700","Conserved"
"TraesCS1D03G0753700","Conserved"
"TraesCS1D03G0756800","Ambiguous"
"TraesCS1D03G0757800","Conserved"
"TraesCS1D03G0757900","Conserved"
"TraesCS1D03G0758000","Conserved"
"TraesCS1D03G0759800","Conserved"
"TraesCS1D03G0761800","Conserved"
"TraesCS1D03G0763300","Ambiguous"
"TraesCS1D03G0763500","Ambiguous"
"TraesCS1D03G0763700","Conserved"
"TraesCS1D03G0764000","Conserved"
"TraesCS1D03G0768100","Conserved"
"TraesCS1D03G0781300","Conserved"
"TraesCS1D03G0798500","Ambiguous"
"TraesCS1D03G0819900","Conserved"
"TraesCS1D03G0821700","Conserved"
"TraesCS1D03G0822000","Trans only"
"TraesCS1D03G0822400","Conserved"
"TraesCS1D03G0839900","Conserved"
"TraesCS1D03G0492100","Conserved"
"TraesCS1D03G0492200","Ambiguous"
"TraesCS1D03G0492500","Conserved"
"TraesCS1D03G0938600","Conserved"
"TraesCS1D03G0947100","Conserved"
"TraesCS1D03G1013100","Ambiguous"
"TraesCS1D03G1023600","Ambiguous"
"TraesCS1D03G1041100","Ambiguous"
"TraesCS1D03G0452800","Ambiguous"
"TraesCS1D03G0509100","Conserved"
"TraesCS1D03G0454400","Conserved"
"TraesCS1D03G0534800","Conserved"
"TraesCS1D03G0578300","Conserved"
"TraesCS1D03G0581800","Ambiguous"
"TraesCS2A03G0307400","Ambiguous"
"TraesCS2A03G0307500","Conserved"
"TraesCS2A03G0309300","Ambiguous"
"TraesCS2A03G0311900","Ambiguous"
"TraesCS2A03G0314100","Ambiguous"
"TraesCS2A03G0316300","Ambiguous"
"TraesCS2A03G0316500","Conserved"
"TraesCS2A03G0317500","Conserved"
"TraesCS2A03G0318400","Ambiguous"
"TraesCS2A03G0319500","Conserved"
"TraesCS2A03G0319900","Ambiguous"
"TraesCS2A03G0320000","Conserved"
"TraesCS2A03G0320100","Ambiguous"
"TraesCS2A03G0320500","Conserved"
"TraesCS2A03G0320900","Conserved"
"TraesCS2A03G0322500","Conserved"
"TraesCS2A03G0323300","Ambiguous"
"TraesCS2A03G0324000","Conserved"
"TraesCS2A03G0324900","Conserved"
"TraesCS2A03G0327100","Ambiguous"
"TraesCS2A03G0327500","Ambiguous"
"TraesCS2A03G0338500","Trans only"
"TraesCS2A03G0338800","Cis + trans"
"TraesCS2A03G0338900","Conserved"
"TraesCS2A03G0340500","Conserved"
"TraesCS2A03G0340800","Conserved"
"TraesCS2A03G0341400","Conserved"
"TraesCS2A03G0342400","Ambiguous"
"TraesCS2A03G0343000","Ambiguous"
"TraesCS2A03G0345600","Conserved"
"TraesCS2A03G0345700","Conserved"
"TraesCS2A03G0346100","Ambiguous"
"TraesCS2A03G0346300","Conserved"
"TraesCS2A03G0347500","Ambiguous"
"TraesCS2A03G0347900","Conserved"
"TraesCS2A03G0349100","Ambiguous"
"TraesCS2A03G0349300","Conserved"
"TraesCS2A03G0350000","Ambiguous"
"TraesCS2A03G0352500","Conserved"
"TraesCS2A03G0353000","Ambiguous"
"TraesCS2A03G0354300","Ambiguous"
"TraesCS2A03G0354500","Ambiguous"
"TraesCS2A03G0355400","Ambiguous"
"TraesCS2A03G0047100","Trans only"
"TraesCS2A03G0358600","Ambiguous"
"TraesCS2A03G0363500","Conserved"
"TraesCS2A03G0365400","Ambiguous"
"TraesCS2A03G0368700","Conserved"
"TraesCS2A03G0369000","Ambiguous"
"TraesCS2A03G0369100","Conserved"
"TraesCS2A03G0372400","Ambiguous"
"TraesCS2A03G0005800","Conserved"
"TraesCS2A03G0378500","Conserved"
"TraesCS2A03G0379200","Ambiguous"
"TraesCS2A03G0379400","Conserved"
"TraesCS2A03G0379600","Ambiguous"
"TraesCS2A03G0380200","Conserved"
"TraesCS2A03G0382900","Conserved"
"TraesCS2A03G0385700","Conserved"
"TraesCS2A03G0387100","Conserved"
"TraesCS2A03G0388100","Conserved"
"TraesCS2A03G0388800","Conserved"
"TraesCS2A03G0389000","Conserved"
"TraesCS2A03G0389300","Conserved"
"TraesCS2A03G0390600","Ambiguous"
"TraesCS2A03G0391000","Ambiguous"
"TraesCS2A03G0391300","Ambiguous"
"TraesCS2A03G0391700","Ambiguous"
"TraesCS2A03G0392600","Ambiguous"
"TraesCS2A03G0394300","Ambiguous"
"TraesCS2A03G0395000","Conserved"
"TraesCS2A03G0006500","Conserved"
"TraesCS2A03G0426500","Conserved"
"TraesCS2A03G0427100","Conserved"
"TraesCS2A03G0428100","Ambiguous"
"TraesCS2A03G0428900","Ambiguous"
"TraesCS2A03G0430000","Ambiguous"
"TraesCS2A03G0430100","Conserved"
"TraesCS2A03G0431800","Trans only"
"TraesCS2A03G0433600","Conserved"
"TraesCS2A03G0435100","Conserved"
"TraesCS2A03G0436500","Ambiguous"
"TraesCS2A03G0437800","Compensatory"
"TraesCS2A03G0438000","Ambiguous"
"TraesCS2A03G0445000","Conserved"
"TraesCS2A03G0446200","Conserved"
"TraesCS2A03G0449600","Conserved"
"TraesCS2A03G0450000","Trans only"
"TraesCS2A03G0079900","Conserved"
"TraesCS2A03G0451700","Conserved"
"TraesCS2A03G0452700","Conserved"
"TraesCS2A03G0455600","Ambiguous"
"TraesCS2A03G0457000","Ambiguous"
"TraesCS2A03G0457400","Conserved"
"TraesCS2A03G0457800","Conserved"
"TraesCS2A03G0458300","Ambiguous"
"TraesCS2A03G0458600","Ambiguous"
"TraesCS2A03G0458700","Ambiguous"
"TraesCS2A03G0458900","Conserved"
"TraesCS2A03G0460300","Conserved"
"TraesCS2A03G0460400","Conserved"
"TraesCS2A03G0461100","Cis + trans"
"TraesCS2A03G0462600","Conserved"
"TraesCS2A03G0463700","Ambiguous"
"TraesCS2A03G0466300","Ambiguous"
"TraesCS2A03G0466600","Ambiguous"
"TraesCS2A03G0466700","Conserved"
"TraesCS2A03G0467700","Ambiguous"
"TraesCS2A03G0086600","Compensatory"
"TraesCS2A03G0095400","Cis + trans"
"TraesCS2A03G0494000","Conserved"
"TraesCS2A03G0008900","Trans only"
"TraesCS2A03G0101700","Conserved"
"TraesCS2A03G0515800","Ambiguous"
"TraesCS2A03G0517600","Conserved"
"TraesCS2A03G0520900","Ambiguous"
"TraesCS2A03G0539200","Conserved"
"TraesCS2A03G0541800","Conserved"
"TraesCS2A03G0013800","Conserved"
"TraesCS2A03G0013900","Conserved"
"TraesCS2A03G0559100","Cis only"
"TraesCS2A03G0132800","Ambiguous"
"TraesCS2A03G0134500","Conserved"
"TraesCS2A03G0134700","Conserved"
"TraesCS2A03G0136400","Ambiguous"
"TraesCS2A03G0591800","Trans only"
"TraesCS2A03G0593900","Ambiguous"
"TraesCS2A03G0594000","Conserved"
"TraesCS2A03G0001200","Ambiguous"
"TraesCS2A03G0612500","Ambiguous"
"TraesCS2A03G0612900","Conserved"
"TraesCS2A03G0613000","Conserved"
"TraesCS2A03G0613300","Ambiguous"
"TraesCS2A03G0156100","Cis + trans"
"TraesCS2A03G0165400","Conserved"
"TraesCS2A03G0177900","Ambiguous"
"TraesCS2A03G0016000","Conserved"
"TraesCS2A03G0191700","Conserved"
"TraesCS2A03G0191800","Compensatory"
"TraesCS2A03G0001900","Conserved"
"TraesCS2A03G0200000","Conserved"
"TraesCS2A03G0020400","Ambiguous"
"TraesCS2A03G0020600","Ambiguous"
"TraesCS2A03G0205300","Conserved"
"TraesCS2A03G0206200","Conserved"
"TraesCS2A03G0021300","Ambiguous"
"TraesCS2A03G0021400","Ambiguous"
"TraesCS2A03G0021500","Ambiguous"
"TraesCS2A03G0024000","Conserved"
"TraesCS2A03G0217100","Ambiguous"
"TraesCS2A03G0217300","Conserved"
"TraesCS2A03G0218000","Ambiguous"
"TraesCS2A03G0219300","Conserved"
"TraesCS2A03G0220200","Ambiguous"
"TraesCS2A03G0220500","Ambiguous"
"TraesCS2A03G0226700","Ambiguous"
"TraesCS2A03G0026200","Ambiguous"
"TraesCS2A03G0027200","Conserved"
"TraesCS2A03G0235700","Conserved"
"TraesCS2A03G0236400","Conserved"
"TraesCS2A03G0238900","Conserved"
"TraesCS2A03G0239200","Conserved"
"TraesCS2A03G0239500","Conserved"
"TraesCS2A03G0240400","Ambiguous"
"TraesCS2A03G0241800","Conserved"
"TraesCS2A03G0246000","Ambiguous"
"TraesCS2A03G0249300","Conserved"
"TraesCS2A03G0249400","Ambiguous"
"TraesCS2A03G0030200","Ambiguous"
"TraesCS2A03G0030500","Conserved"
"TraesCS2A03G0252000","Ambiguous"
"TraesCS2A03G0256000","Ambiguous"
"TraesCS2A03G0256100","Ambiguous"
"TraesCS2A03G0258000","Conserved"
"TraesCS2A03G0258600","Conserved"
"TraesCS2A03G0260100","Ambiguous"
"TraesCS2A03G0260600","Conserved"
"TraesCS2A03G0260700","Ambiguous"
"TraesCS2A03G0261100","Ambiguous"
"TraesCS2A03G0261600","Ambiguous"
"TraesCS2A03G0263700","Conserved"
"TraesCS2A03G0263800","Ambiguous"
"TraesCS2A03G0269200","Ambiguous"
"TraesCS2A03G0270300","Ambiguous"
"TraesCS2A03G0271200","Ambiguous"
"TraesCS2A03G0272200","Conserved"
"TraesCS2A03G0274600","Ambiguous"
"TraesCS2A03G0278900","Cis only"
"TraesCS2A03G0279200","Ambiguous"
"TraesCS2A03G0282900","Ambiguous"
"TraesCS2A03G0283700","Conserved"
"TraesCS2A03G0286800","Ambiguous"
"TraesCS2A03G0290200","Conserved"
"TraesCS2A03G0290800","Ambiguous"
"TraesCS2A03G0290900","Conserved"
"TraesCS2A03G0299300","Conserved"
"TraesCS2A03G0300400","Ambiguous"
"TraesCS2A03G0302500","Conserved"
"TraesCS2A03G0724700","Conserved"
"TraesCS2A03G0725000","Ambiguous"
"TraesCS2A03G0726100","Conserved"
"TraesCS2A03G0726600","Ambiguous"
"TraesCS2A03G0726900","Ambiguous"
"TraesCS2A03G0727500","Conserved"
"TraesCS2A03G0727700","Ambiguous"
"TraesCS2A03G0727900","Cis + trans"
